hit_id,x,y,z,volume_id,layer_id,module_id
46774,8.93253,31.745,602.5,9,2,77
46775,17.9197,68.7507,602.5,9,2,77
46776,14.4104,44.067,602.5,9,2,77
46777,7.6489,56.8123,602.5,9,2,77
46778,14.2802,58.5176,602.5,9,2,77
46779,27.9823,141.196,602,9,2,78
46780,39.5926,155.125,602,9,2,78
46781,27.8431,123.295,602,9,2,78
46782,25.5355,105.739,602,9,2,78
46783,36.2279,169.865,602,9,2,78
46784,22.2117,108.088,602,9,2,78
46785,28.0093,150.864,602,9,2,78
46786,26.277,133.889,602,9,2,78
46787,10.5932,43.7882,598,9,2,79
46788,7.40442,47.2424,598,9,2,79
46789,7.32445,40.4908,598,9,2,79
46790,5.92482,64.1297,598,9,2,79
46791,0.335901,41.5486,598,9,2,79
46792,9.03294,53.2774,598,9,2,79
46793,6.85724,44.7508,598,9,2,79
46794,8.069,50.5885,598,9,2,79
46795,0.963439,43.1495,598,9,2,79
46796,5.1886,41.3924,598,9,2,79
46797,-1.18324,52.198,598,9,2,79
46798,5.87634,31.0127,598,9,2,79
46799,-2.54732,56.533,598,9,2,79
46800,1.00693,67.9185,598,9,2,79
46801,4.72619,61.0079,598,9,2,79
46802,-2.70833,39.1927,598,9,2,79
46803,-1.48182,51.5905,598,9,2,79
46804,11.2424,86.45,598,9,2,79
46805,1.36239,53.3168,598,9,2,79
46806,0.611632,31.032,598,9,2,79
46807,11.0649,69.5368,598,9,2,79
46808,11.1087,53.7841,598,9,2,79
46809,-0.213031,86.743,598,9,2,79
46810,11.979,61.3963,598,9,2,79
46811,-0.189553,39.333,598,9,2,79
46812,1.08567,38.3299,598,9,2,79
46813,-0.981594,52.8483,598,9,2,79
46814,13.9045,89.686,598,9,2,79
46815,-4.94205,41.3997,598,9,2,79
46816,-5.24811,31.7753,598,9,2,79
46817,11.4406,45.6331,598,9,2,79
46818,8.26527,65.1905,598,9,2,79
46819,7.58894,69.9797,598,9,2,79
46820,1.98628,90.5588,598,9,2,79
46821,-3.62142,44.7971,598,9,2,79
46822,7.57336,56.399,598,9,2,79
46823,8.02231,29.6025,598,9,2,79
46824,8.87451,31.5101,598,9,2,79
46825,-1.29458,47.5969,598,9,2,79
46826,-0.899088,44.9748,598,9,2,79
46827,12.0159,83.5319,598,9,2,79
46828,13.1382,67.8404,598,9,2,79
46829,-3.8218,36.5155,598,9,2,79
46830,9.1251,75.4784,598,9,2,79
46831,-1.54173,39.3583,598,9,2,79
46832,5.50137,75.9556,598,9,2,79
46833,4.01528,59.6221,598,9,2,79
46834,3.96065,32.7997,598,9,2,79
46835,-4.90004,32.425,598,9,2,79
46836,9.29178,57.8408,598,9,2,79
46837,13.4393,108.105,598,9,2,80
46838,21.9601,107.303,598,9,2,80
46839,27.7973,149.872,598,9,2,80
46840,19.9226,135.401,598,9,2,80
46841,8.06927,114.847,598,9,2,80
46842,18.9293,145.652,598,9,2,80
46843,26.0133,133.102,598,9,2,80
46844,22.3771,163.698,598,9,2,80
46845,15.4025,126.522,598,9,2,80
46846,14.4722,146.184,598,9,2,80
46847,14.8047,119.341,598,9,2,80
46848,13.8238,125.338,598,9,2,80
46849,9.26252,138.093,602,9,2,81
46850,-0.114122,114.998,602,9,2,81
46851,4.11801,132.918,602,9,2,81
46852,13.4153,108.827,602,9,2,81
46853,4.84074,155.707,602,9,2,81
46854,-2.6587,122.752,602,9,2,81
46855,-1.07018,130.046,602,9,2,81
46856,-0.111702,129.125,602,9,2,81
46857,3.02676,137.463,602,9,2,81
46858,8.2187,115.609,602,9,2,81
46859,13.8671,126.176,602,9,2,81
46860,-0.445837,170.616,602,9,2,81
46861,9.70326,175.37,602,9,2,81
46862,-2.769,119.284,602,9,2,81
46863,-1.15107,52.5435,602,9,2,82
46864,-7.6339,46.3345,602,9,2,82
46865,-5.32746,61.6376,602,9,2,82
46866,-1.51329,99.2061,602,9,2,82
46867,-9.70414,68.1785,602,9,2,82
46868,-5.07571,46.9679,602,9,2,82
46869,-3.72053,67.9852,602,9,2,82
46870,-0.87641,45.23,602,9,2,82
46871,-0.181435,39.5859,602,9,2,82
46872,-0.226513,87.317,602,9,2,82
46873,-2.67814,39.4458,602,9,2,82
46874,-8.16674,54.3795,602,9,2,82
46875,-1.50552,51.9491,602,9,2,82
46876,-13.1722,60.6253,602,9,2,82
46877,-5.25353,32.0209,602,9,2,82
46878,-13.3562,76.9828,602,9,2,82
46879,-4.95315,32.6652,602,9,2,82
46880,-7.08765,54.0512,602,9,2,82
46881,-2.54786,56.9088,602,9,2,82
46882,-4.36826,85.1373,602,9,2,82
46883,-10.7496,43.2261,602,9,2,82
46884,-3.2409,82.2837,602,9,2,82
46885,-5.04735,52.5754,602,9,2,82
46886,-5.68525,40.0555,602,9,2,82
46887,-11.7605,44.5991,602,9,2,82
46888,1.10313,38.5585,602,9,2,82
46889,0.968402,43.4568,602,9,2,82
46890,-4.9207,77.4994,602,9,2,82
46891,-9.74489,54.6763,602,9,2,82
46892,-3.67661,45.1225,602,9,2,82
46893,3.94662,33.0177,602,9,2,82
46894,-3.71209,84.4472,602,9,2,82
46895,-1.33748,47.9021,602,9,2,82
46896,-3.82097,36.7604,602,9,2,82
46897,-8.54907,31.1973,602,9,2,82
46898,-14.255,90.9526,602,9,2,82
46899,-7.82225,83.1406,602,9,2,82
46900,-14.2262,76.5667,602,9,2,82
46901,-4.95919,41.6637,602,9,2,82
46902,-5.87186,63.4568,602,9,2,82
46903,-0.951343,53.1922,602,9,2,82
46904,-12.7999,97.9552,602,9,2,82
46905,1.36607,53.6985,602,9,2,82
46906,-6.73709,75.7336,602,9,2,82
46907,-8.22739,39.8555,602,9,2,82
46908,0.625688,31.2423,602,9,2,82
46909,0.344287,41.8278,602,9,2,82
46910,-1.53966,39.6374,602,9,2,82
46911,1.01201,68.3937,602,9,2,82
46912,-0.151261,114.242,598,9,2,83
46913,-0.303745,169.507,598,9,2,83
46914,-6.51404,136.025,598,9,2,83
46915,-4.86574,169.661,598,9,2,83
46916,-6.87489,166.934,598,9,2,83
46917,-0.0493846,128.278,598,9,2,83
46918,-14.2242,131.736,598,9,2,83
46919,-2.79945,118.472,598,9,2,83
46920,-2.65975,121.946,598,9,2,83
46921,2.65783,113.277,598,9,2,83
46922,-1.04219,129.182,598,9,2,83
46923,-14.0323,139.494,598,9,2,83
46924,-14.1949,121.484,602,9,2,84
46925,-16.4722,135.638,602,9,2,84
46926,-14.7546,110.296,602,9,2,84
46927,-14.3379,140.388,602,9,2,84
46928,-22.6676,153.632,602,9,2,84
46929,-16.0502,152.518,602,9,2,84
46930,-15.497,118.151,602,9,2,84
46931,-20.4139,139.647,602,9,2,84
46932,-24.2957,131.646,602,9,2,84
46933,-21.9479,110.834,602,9,2,84
46934,-24.8986,140.672,602,9,2,84
46935,-14.3303,132.588,602,9,2,84
46936,-1.54295,39.3039,597.5,9,2,85
46937,-12.7188,35.5217,597.5,9,2,85
46938,-17.6814,78.8918,597.5,9,2,85
46939,-21.5623,67.6456,597.5,9,2,85
46940,-14.612,56.2584,597.5,9,2,85
46941,-19.8626,91.194,597.5,9,2,85
46942,-16.4748,61.6616,597.5,9,2,85
46943,-17.9804,49.2991,597.5,9,2,85
46944,-18.283,75.1903,597.5,9,2,85
46945,-9.59059,67.6844,597.5,9,2,85
46946,-21.3689,89.9719,597.5,9,2,85
46947,-16.748,39.2395,597.5,9,2,85
46948,-13.2289,76.4137,597.5,9,2,85
46949,-4.91178,41.3419,597.5,9,2,85
46950,-5.23502,31.765,597.5,9,2,85
46951,-4.92877,32.417,597.5,9,2,85
46952,-30.9873,93.1959,597.5,9,2,85
46953,-20.0603,67.6005,597.5,9,2,85
46954,-19.1552,57.405,597.5,9,2,85
46955,-17.3564,40.4886,597.5,9,2,85
46956,-13.7864,48.1077,597.5,9,2,85
46957,-11.6702,44.2193,597.5,9,2,85
46958,-5.04749,46.6192,597.5,9,2,85
46959,-20.9949,82.4166,597.5,9,2,85
46960,-16.2263,72.6205,597.5,9,2,85
46961,-18.0113,73.4162,597.5,9,2,85
46962,-9.89393,34.4644,597.5,9,2,85
46963,-7.56252,45.9575,597.5,9,2,85
46964,-12.6188,30.8213,597.5,9,2,85
46965,-17.8899,48.2795,597.5,9,2,85
46966,-14.9661,75.9388,597.5,9,2,85
46967,-13.0882,60.1921,597.5,9,2,85
46968,-11.214,28.8255,597.5,9,2,85
46969,-22.2539,81.4494,597.5,9,2,85
46970,-8.43071,30.9399,597.5,9,2,85
46971,-3.80111,36.5014,597.5,9,2,85
46972,-10.6787,34.7347,597.5,9,2,85
46973,-15.8084,66.5965,597.5,9,2,85
46974,-14.1883,90.2623,597.5,9,2,85
46975,-14.1053,75.9944,597.5,9,2,85
46976,-20.3487,63.2329,597.5,9,2,85
46977,-25.4811,77.3287,597.5,9,2,85
46978,-10.635,42.9059,597.5,9,2,85
46979,-5.66169,39.7534,597.5,9,2,85
46980,-20.8011,77.9695,597.5,9,2,85
46981,-14.2213,31.2851,597.5,9,2,85
46982,-4.99539,52.1851,597.5,9,2,85
46983,-3.62475,44.7625,597.5,9,2,85
46984,-18.4107,88.3591,597.5,9,2,85
46985,-14.9652,90.2854,597.5,9,2,85
46986,-13.3391,34.6786,597.5,9,2,85
46987,-11.476,31.416,597.5,9,2,85
46988,-9.70485,54.2384,597.5,9,2,85
46989,-8.18631,39.5601,597.5,9,2,85
46990,-8.12171,53.9799,597.5,9,2,85
46991,-2.68743,39.1448,597.5,9,2,85
46992,-15.8577,36.3879,597.5,9,2,85
46993,-7.04627,53.6596,597.5,9,2,85
46994,-26.9924,126.23,598,9,2,86
46995,-21.7141,110.121,598,9,2,86
46996,-23.8991,107.4,598,9,2,86
46997,-32.4216,131.843,598,9,2,86
46998,-34.9992,122.961,598,9,2,86
46999,-25.2967,108.975,598,9,2,86
47000,-35.509,168.992,598,9,2,86
47001,-33.3428,168.736,598,9,2,86
47002,-24.4845,109.452,598,9,2,86
47003,-32.867,144.256,598,9,2,86
47004,-32.2736,135.144,598,9,2,86
47005,-24.6254,139.752,598,9,2,86
47006,-24.3538,113.046,598,9,2,86
47007,-24.2499,130.73,598,9,2,86
47008,-31.3115,93.95,602.5,9,2,87
47009,-41.1254,92.1647,602.5,9,2,87
47010,-30.4518,53.984,602.5,9,2,87
47011,-15.3103,28.535,602.5,9,2,87
47012,-15.9719,36.665,602.5,9,2,87
47013,-19.329,33.1415,602.5,9,2,87
47014,-41.2843,91.6338,602.5,9,2,87
47015,-17.4952,40.9958,602.5,9,2,87
47016,-34.3183,85.6609,602.5,9,2,87
47017,-8.56911,31.2055,602.5,9,2,87
47018,-14.3366,31.5411,602.5,9,2,87
47019,-28.0709,49.6733,602.5,9,2,87
47020,-11.7538,44.6428,602.5,9,2,87
47021,-19.7366,36.8693,602.5,9,2,87
47022,-21.7387,68.226,602.5,9,2,87
47023,-37.7561,87.1663,602.5,9,2,87
47024,-10.7521,43.2697,602.5,9,2,87
47025,-16.5368,29.275,602.5,9,2,87
47026,-30.3952,56.1993,602.5,9,2,87
47027,-37.2123,81.6006,602.5,9,2,87
47028,-16.897,39.5516,602.5,9,2,87
47029,-13.4781,34.9562,602.5,9,2,87
47030,-12.8619,35.8203,602.5,9,2,87
47031,-11.5277,31.6848,602.5,9,2,87
47032,-24.2597,49.3092,602.5,9,2,87
47033,-13.8868,48.4859,602.5,9,2,87
47034,-22.9003,33.7932,602.5,9,2,87
47035,-22.9769,42.4708,602.5,9,2,87
47036,-32.8673,61.5141,602.5,9,2,87
47037,-18.0361,32.7638,602.5,9,2,87
47038,-33.1407,64.1339,602.5,9,2,87
47039,-11.3167,29.0849,602.5,9,2,87
47040,-14.6585,56.751,602.5,9,2,87
47041,-8.21058,39.8778,602.5,9,2,87
47042,-31.3484,94.3003,602.5,9,2,87
47043,-29.4468,67.2364,602.5,9,2,87
47044,-10.7347,34.9966,602.5,9,2,87
47045,-31.89,76.5319,602.5,9,2,87
47046,-22.8185,43.3949,602.5,9,2,87
47047,-38.51,79.0564,602.5,9,2,87
47048,-21.1719,29.8819,602.5,9,2,87
47049,-25.7181,77.9637,602.5,9,2,87
47050,-12.7319,31.0642,602.5,9,2,87
47051,-20.5819,63.7345,602.5,9,2,87
47052,-26.6159,57.1357,602.5,9,2,87
47053,-18.0279,48.6842,602.5,9,2,87
47054,-21.7252,37.7503,602.5,9,2,87
47055,-37.8575,90.1549,602.5,9,2,87
47056,-20.25,68.1596,602.5,9,2,87
47057,-19.4483,34.736,602.5,9,2,87
47058,-28.9788,62.4483,602.5,9,2,87
47059,-9.98668,34.7585,602.5,9,2,87
47060,-18.1045,49.7837,602.5,9,2,87
47061,-30.5625,73.8768,602.5,9,2,87
47062,-21.7046,31.4292,602.5,9,2,87
47063,-28.0448,64.6357,602.5,9,2,87
47064,-36.8339,72.0941,602.5,9,2,87
47065,-36.9589,69.4323,602.5,9,2,87
47066,-36.9613,92.1722,602.5,9,2,87
47067,-19.345,57.8742,602.5,9,2,87
47068,-36.9064,69.6976,602.5,9,2,87
47069,-53.7819,158.969,602,9,2,88
47070,-38.2195,111.593,602,9,2,88
47071,-59.2833,160.121,602,9,2,88
47072,-51.5443,148.988,602,9,2,88
47073,-35.0583,124.031,602,9,2,88
47074,-46.7662,152.04,602,9,2,88
47075,-54.6457,150.218,602,9,2,88
47076,-57.4111,145.095,602,9,2,88
47077,-54.7891,160.558,602,9,2,88
47078,-70.2866,156.027,598,9,2,89
47079,-49.3239,110.532,598,9,2,89
47080,-57.163,144.123,598,9,2,89
47081,-59.4496,139.901,598,9,2,89
47082,-55.8383,127.019,598,9,2,89
47083,-63.2071,128.234,598,9,2,89
47084,-54.5767,111.159,598,9,2,89
47085,-55.3381,105.709,598,9,2,89
47086,-38.7379,57.3294,598,9,2,90
47087,-22.755,33.5442,598,9,2,90
47088,-14.2328,31.3119,598,9,2,90
47089,-16.7597,39.2633,598,9,2,90
47090,-31.7149,46.9215,598,9,2,90
47091,-12.6341,30.8402,598,9,2,90
47092,-31.4542,40.9459,598,9,2,90
47093,-27.2533,31.3154,598,9,2,90
47094,-22.7218,31.6718,598,9,2,90
47095,-15.8334,36.4119,598,9,2,90
47096,-44.5118,73.9285,598,9,2,90
47097,-24.1019,48.9479,598,9,2,90
47098,-38.8084,66.9181,598,9,2,90
47099,-17.7735,24.4582,598,9,2,90
47100,-27.4377,30.6593,598,9,2,90
47101,-40.5624,55.6176,598,9,2,90
47102,-30.2645,53.5498,598,9,2,90
47103,-36.649,71.4325,598,9,2,90
47104,-15.221,28.3313,598,9,2,90
47105,-27.878,49.2727,598,9,2,90
47106,-11.2139,28.8737,598,9,2,90
47107,-21.0197,29.6598,598,9,2,90
47108,-16.4218,29.0468,598,9,2,90
47109,-36.5573,62.0962,598,9,2,90
47110,-19.2844,34.4836,598,9,2,90
47111,-36.6431,68.9348,598,9,2,90
47112,-19.1891,32.8927,598,9,2,90
47113,-26.1956,27.6755,598,9,2,90
47114,-34.253,61.6715,598,9,2,90
47115,-30.5424,36.3956,598,9,2,90
47116,-11.481,31.4148,598,9,2,90
47117,-24.8258,26.2058,598,9,2,90
47118,-23.8747,26.8547,598,9,2,90
47119,-13.3649,34.6805,598,9,2,90
47120,-21.5652,37.44,598,9,2,90
47121,-22.6325,43.1052,598,9,2,90
47122,-12.7473,35.5864,598,9,2,90
47123,-20.2942,25.2224,598,9,2,90
47124,-32.6416,61.0653,598,9,2,90
47125,-36.6619,69.157,598,9,2,90
47126,-32.8779,63.6518,598,9,2,90
47127,-28.7695,43.4547,598,9,2,90
47128,-17.9055,32.5206,598,9,2,90
47129,-23.5634,25.1983,598,9,2,90
47130,-26.0381,36.6052,598,9,2,90
47131,-19.5883,36.6063,598,9,2,90
47132,-30.4073,39.7113,598,9,2,90
47133,-22.8109,42.1523,598,9,2,90
47134,-24.0184,28.8117,598,9,2,90
47135,-27.9797,31.6225,598,9,2,90
47136,-29.1508,41.3018,598,9,2,90
47137,-20.3485,25.9808,598,9,2,90
47138,-38.2547,78.4547,598,9,2,90
47139,-21.5534,31.2006,598,9,2,90
47140,-17.3683,40.5434,598,9,2,90
47141,-47.0183,64.5259,598,9,2,90
47142,-36.1228,55.2376,598,9,2,90
47143,-30.1686,55.7857,598,9,2,90
47144,-26.4392,56.6856,598,9,2,90
47145,-28.747,61.9827,598,9,2,90
47146,-55.601,106.451,602,9,2,91
47147,-66.7482,119.412,602,9,2,91
47148,-58.776,100.642,602,9,2,91
47149,-53.831,108.138,602,9,2,91
47150,-76.9588,146.131,602,9,2,91
47151,-63.7271,129.054,602,9,2,91
47152,-64.2958,114.868,602,9,2,91
47153,-97.8649,136.92,598,9,2,92
47154,-79.6257,117.522,598,9,2,92
47155,-65.9889,95.8454,598,9,2,92
47156,-79.1068,129.198,598,9,2,92
47157,-103.624,139.903,598,9,2,92
47158,-76.3437,111.492,598,9,2,92
47159,-67.7365,98.1311,598,9,2,92
47160,-77.382,103.541,598,9,2,92
47161,-85.8743,113.373,598,9,2,92
47162,-58.4577,99.9513,598,9,2,92
47163,-104.319,138.618,598,9,2,92
47164,-62.9239,91.1055,598,9,2,92
47165,-32.2229,26.9113,602,9,2,93
47166,-26.1927,36.8653,602,9,2,93
47167,-46.6118,48.1716,602,9,2,93
47168,-26.6397,23.8386,602,9,2,93
47169,-24.0349,27.025,602,9,2,93
47170,-29.3539,41.5674,602,9,2,93
47171,-19.3167,33.1259,602,9,2,93
47172,-48.9461,55.4993,602,9,2,93
47173,-42.048,51.734,602,9,2,93
47174,-48.9006,58.2946,602,9,2,93
47175,-29.4131,28.6257,602,9,2,93
47176,-19.4346,34.7267,602,9,2,93
47177,-30.7405,36.6469,602,9,2,93
47178,-17.9149,24.6326,602,9,2,93
47179,-32.5168,30.9508,602,9,2,93
47180,-27.4715,31.5106,602,9,2,93
47181,-31.6784,41.2095,602,9,2,93
47182,-36.6813,35.8269,602,9,2,93
47183,-22.8682,31.8949,602,9,2,93
47184,-32.917,27.724,602,9,2,93
47185,-28.201,31.8258,602,9,2,93
47186,-47.3557,64.9545,602,9,2,93
47187,-37.2546,38.7307,602,9,2,93
47188,-21.176,29.8366,602,9,2,93
47189,-66.3468,72.416,602,9,2,93
47190,-38.9633,57.7458,602,9,2,93
47191,-20.4222,25.4127,602,9,2,93
47192,-24.1453,29.0019,602,9,2,93
47193,-27.4024,22.2995,602,9,2,93
47194,-42.6502,43.9703,602,9,2,93
47195,-24.9983,26.3821,602,9,2,93
47196,-18.0428,32.7345,602,9,2,93
47197,-32.0189,29.1361,602,9,2,93
47198,-26.5876,26.4722,602,9,2,93
47199,-34.3107,38.5174,602,9,2,93
47200,-23.5502,21.2992,602,9,2,93
47201,-31.1002,26.9825,602,9,2,93
47202,-21.7163,31.3931,602,9,2,93
47203,-31.8969,47.2395,602,9,2,93
47204,-30.7361,40.4142,602,9,2,93
47205,-23.7315,25.3608,602,9,2,93
47206,-49.3407,50.4952,602,9,2,93
47207,-20.4274,26.1115,602,9,2,93
47208,-39.6892,58.0569,602,9,2,93
47209,-36.4638,39.2676,602,9,2,93
47210,-43.1766,44.7043,602,9,2,93
47211,-21.6614,37.7189,602,9,2,93
47212,-36.8692,38.3565,602,9,2,93
47213,-22.8923,33.7708,602,9,2,93
47214,-15.2968,28.4962,602,9,2,93
47215,-16.5277,29.2445,602,9,2,93
47216,-28.9744,43.7407,602,9,2,93
47217,-32.4886,32.7655,602,9,2,93
47218,-48.0001,50.3113,602,9,2,93
47219,-26.3736,27.8385,602,9,2,93
47220,-30.2361,27.2027,602,9,2,93
47221,-40.8177,55.9907,602,9,2,93
47222,-43.8908,45.4999,602,9,2,93
47223,-79.5464,92.3895,602,9,2,94
47224,-91.1068,114.529,602,9,2,94
47225,-86.4324,114.144,602,9,2,94
47226,-70.5573,88.5591,602,9,2,94
47227,-94.5912,108.942,602,9,2,94
47228,-100.27,110.615,602,9,2,94
47229,-84.8557,91.035,602,9,2,94
47230,-78.0628,82.0718,602,9,2,94
47231,-76.1269,100.665,602,9,2,94
47232,-103.821,128.118,602,9,2,94
47233,-77.9655,104.182,602,9,2,94
47234,-76.8904,84.3386,602,9,2,94
47235,-80.3623,100.573,602,9,2,94
47236,-81.7933,103.548,602,9,2,94
47237,-71.0006,87.342,602,9,2,94
47238,-100.532,98.163,598,9,2,95
47239,-115.701,119.272,598,9,2,95
47240,-76.4148,83.7333,598,9,2,95
47241,-117.38,120.88,598,9,2,95
47242,-128.799,118.652,598,9,2,95
47243,-122.534,118.186,598,9,2,95
47244,-77.5745,81.499,598,9,2,95
47245,-84.434,90.3254,598,9,2,95
47246,-123.545,120.116,598,9,2,95
47247,-113.439,106.101,598,9,2,95
47248,-101.306,102.968,598,9,2,95
47249,-99.5183,109.948,598,9,2,95
47250,-84.1568,81.5758,598,9,2,95
47251,-57.712,41.4331,597.5,9,2,96
47252,-38.5732,26.1451,597.5,9,2,96
47253,-30.0381,27.0029,597.5,9,2,96
47254,-32.2513,30.7343,597.5,9,2,96
47255,-76.1277,63.2109,597.5,9,2,96
47256,-34.0765,38.2111,597.5,9,2,96
47257,-28.1093,15.1636,597.5,9,2,96
47258,-47.8249,41.997,597.5,9,2,96
47259,-78.8634,60.8128,597.5,9,2,96
47260,-38.9259,30.7143,597.5,9,2,96
47261,-26.165,27.6402,597.5,9,2,96
47262,-28.3385,14.7019,597.5,9,2,96
47263,-54.3267,48.8651,597.5,9,2,96
47264,-36.4249,35.5482,597.5,9,2,96
47265,-63.6526,52.9508,597.5,9,2,96
47266,-58.902,49.4193,597.5,9,2,96
47267,-37.4591,21.8998,597.5,9,2,96
47268,-27.4089,30.6095,597.5,9,2,96
47269,-46.5723,44.2807,597.5,9,2,96
47270,-38.9992,23.8728,597.5,9,2,96
47271,-43.633,45.1238,597.5,9,2,96
47272,-20.2987,25.1944,597.5,9,2,96
47273,-27.3247,15.2826,597.5,9,2,96
47274,-54.2443,38.6686,597.5,9,2,96
47275,-27.9227,14.1494,597.5,9,2,96
47276,-30.5285,36.3643,597.5,9,2,96
47277,-27.1761,22.1257,597.5,9,2,96
47278,-42.8528,44.3917,597.5,9,2,96
47279,-30.8355,26.7634,597.5,9,2,96
47280,-39.4659,30.6824,597.5,9,2,96
47281,-29.0073,21.454,597.5,9,2,96
47282,-23.5249,25.1881,597.5,9,2,96
47283,-32.6361,27.5122,597.5,9,2,96
47284,-67.9343,48.7171,597.5,9,2,96
47285,-37.1394,22.087,597.5,9,2,96
47286,-76.0181,58.0542,597.5,9,2,96
47287,-20.3496,25.9611,597.5,9,2,96
47288,-36.5984,38.0635,597.5,9,2,96
47289,-27.2407,14.9479,597.5,9,2,96
47290,-31.7643,28.9375,597.5,9,2,96
47291,-47.6745,49.9156,597.5,9,2,96
47292,-32.2403,32.566,597.5,9,2,96
47293,-31.996,26.7025,597.5,9,2,96
47294,-27.9576,31.6042,597.5,9,2,96
47295,-36.0401,22.6605,597.5,9,2,96
47296,-33.8934,18.5914,597.5,9,2,96
47297,-36.9743,38.4504,597.5,9,2,96
47298,-23.8592,26.7888,597.5,9,2,96
47299,-49.0311,50.063,597.5,9,2,96
47300,-23.3774,21.1169,597.5,9,2,96
47301,-49.2597,42.1047,597.5,9,2,96
47302,-29.9071,21.9595,597.5,9,2,96
47303,-27.2716,31.2813,597.5,9,2,96
47304,-29.1804,28.4402,597.5,9,2,96
47305,-62.2813,46.848,597.5,9,2,96
47306,-31.5791,20.9546,597.5,9,2,96
47307,-49.7778,44.3882,597.5,9,2,96
47308,-59.8164,56.2498,597.5,9,2,96
47309,-36.1816,38.9569,597.5,9,2,96
47310,-23.9869,28.8046,597.5,9,2,96
47311,-37.7943,27.315,597.5,9,2,96
47312,-42.3019,43.6509,597.5,9,2,96
47313,-35.2417,23.1622,597.5,9,2,96
47314,-26.4044,26.2666,597.5,9,2,96
47315,-49.5042,42.1162,597.5,9,2,96
47316,-41.7418,32.5275,597.5,9,2,96
47317,-76.0375,64.975,597.5,9,2,96
47318,-51.6785,44.9596,597.5,9,2,96
47319,-24.8303,26.1715,597.5,9,2,96
47320,-48.4897,42.0388,597.5,9,2,96
47321,-61.5969,46.5713,597.5,9,2,96
47322,-42.3162,44.0648,597.5,9,2,96
47323,-53.5982,35.0921,597.5,9,2,96
47324,-102.249,82.1209,602,9,2,97
47325,-120.203,95.2333,602,9,2,97
47326,-113.846,95.1408,602,9,2,97
47327,-106.497,85.282,602,9,2,97
47328,-134.903,105.36,602,9,2,97
47329,-98.8934,82.4125,602,9,2,97
47330,-83.3517,65.5424,602,9,2,97
47331,-84.6484,64.4744,602,9,2,97
47332,-110.889,95.1685,602,9,2,97
47333,-100.962,77.5012,602,9,2,97
47334,-84.6128,70.0991,602,9,2,97
47335,-118.308,105.293,602,9,2,97
47336,-105.293,98.3199,602,9,2,97
47337,-131.948,101.802,602,9,2,97
47338,-80.156,69.1712,602,9,2,97
47339,-32.9153,27.7646,602.5,9,2,98
47340,-54.9824,26.5097,602.5,9,2,98
47341,-43.5163,22.6499,602.5,9,2,98
47342,-40.8432,30.6808,602.5,9,2,98
47343,-32.2349,26.9371,602.5,9,2,98
47344,-54.7638,34.2337,602.5,9,2,98
47345,-27.5643,15.3961,602.5,9,2,98
47346,-54.3893,25.342,602.5,9,2,98
47347,-69.43,41.1687,602.5,9,2,98
47348,-37.4622,22.2825,602.5,9,2,98
47349,-43.7876,17.1279,602.5,9,2,98
47350,-90.7969,46.7562,602.5,9,2,98
47351,-34.1346,18.7773,602.5,9,2,98
47352,-62.8523,47.1656,602.5,9,2,98
47353,-66.9162,37.2239,602.5,9,2,98
47354,-81.8487,42.3283,602.5,9,2,98
47355,-37.9807,21.1928,602.5,9,2,98
47356,-71.6686,34.8585,602.5,9,2,98
47357,-36.3119,22.8677,602.5,9,2,98
47358,-81.2467,42.6631,602.5,9,2,98
47359,-59.358,27.901,602.5,9,2,98
47360,-68.506,49.1054,602.5,9,2,98
47361,-47.6485,20.7304,602.5,9,2,98
47362,-85.2034,46.4952,602.5,9,2,98
47363,-30.2568,27.2496,602.5,9,2,98
47364,-28.3531,15.2931,602.5,9,2,98
47365,-49.5386,27.9823,602.5,9,2,98
47366,-32.0352,29.1604,602.5,9,2,98
47367,-23.5821,21.2828,602.5,9,2,98
47368,-71.4136,42.2923,602.5,9,2,98
47369,-30.1573,22.1455,602.5,9,2,98
47370,-64.1583,30.5493,602.5,9,2,98
47371,-54.0454,35.3768,602.5,9,2,98
47372,-74.5162,38.6559,602.5,9,2,98
47373,-50.0065,23.3432,602.5,9,2,98
47374,-63.5321,41.3075,602.5,9,2,98
47375,-27.4093,22.3237,602.5,9,2,98
47376,-37.789,22.0723,602.5,9,2,98
47377,-31.1043,27.0066,602.5,9,2,98
47378,-39.0854,19.8173,602.5,9,2,98
47379,-50.7109,25.3923,602.5,9,2,98
47380,-74.8019,48.6241,602.5,9,2,98
47381,-29.2472,21.5878,602.5,9,2,98
47382,-31.8391,21.1237,602.5,9,2,98
47383,-35.5582,23.3441,602.5,9,2,98
47384,-27.5879,14.0658,602.5,9,2,98
47385,-82.1066,50.2271,602.5,9,2,98
47386,-38.1236,27.555,602.5,9,2,98
47387,-28.5379,11.0082,602.5,9,2,98
47388,-58.1463,41.8188,602.5,9,2,98
47389,-78.241,45.4539,602.5,9,2,98
47390,-42.1084,32.753,602.5,9,2,98
47391,-28.5926,14.7947,602.5,9,2,98
47392,-63.0987,29.4309,602.5,9,2,98
47393,-38.8463,26.4146,602.5,9,2,98
47394,-38.4791,17.3934,602.5,9,2,98
47395,-39.3331,24.074,602.5,9,2,98
47396,-68.4737,38.1784,602.5,9,2,98
47397,-39.2555,30.9462,602.5,9,2,98
47398,-100.395,76.8632,598,9,2,99
47399,-101.185,76.8588,598,9,2,99
