hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight,x,y,z,volume_id,layer_id,module_id
44946,382812565396258816,61.2972,160.139,234.885,-0.00780846,0.101648,0.115992,0.0,61.297,160.139,234.89,8,8,834
44947,689050880426639360,71.1128,157.499,210.259,0.253125,0.687304,0.88372,8.52689e-06,71.1144,157.499,210.257,8,8,834
44948,657530355959463936,63.865,159.449,238.019,0.426254,0.925481,1.43462,8.53068e-06,63.8671,159.448,238.027,8,8,834
44949,648524943411118080,72.0151,157.256,210.424,0.281199,0.739898,1.00916,9.15436e-06,72.0166,157.256,210.427,8,8,834
44950,306248622951890944,67.0641,158.588,232.203,0.150511,0.224885,0.349683,7.24773e-06,67.065,158.588,232.204,8,8,834
44951,0,73.5583,156.841,237.988,116868.0,430805.0,894846.0,0.0,73.5584,156.841,237.984,8,8,834
44952,738591026083528704,61.918,159.972,262.766,0.295209,0.901278,1.5136,8.99936e-06,61.9178,159.972,262.775,8,8,834
44953,157628323436961794,63.0954,159.656,238.51,0.0158043,0.241566,0.0801149,4.92966e-06,63.085,159.658,238.509,8,8,834
44954,734090450129924098,57.2495,162.887,233.101,0.119529,0.108033,-0.125498,1.03894e-05,57.2525,162.887,233.096,8,8,835
44955,738591026083528704,62.5514,161.91,266.02,0.29463,0.901666,1.5134,6.7138e-06,62.5481,161.911,266.016,8,8,835
44956,409837530414841856,48.0036,164.591,231.754,0.437292,1.31204,1.91207,1.98438e-05,48.0,164.592,231.751,8,8,835
44957,743106514180374528,50.5408,164.123,260.963,0.192605,0.447644,0.742396,7.5909e-06,50.5398,164.124,260.957,8,8,835
44958,63051837892198400,58.0122,162.747,264.987,0.023897,0.219945,0.331482,8.2161e-06,57.9949,162.75,264.993,8,8,835
44959,549441009965072384,39.1007,167.461,262.818,0.175591,0.526461,0.839527,8.31229e-06,39.0988,167.461,262.811,8,8,836
44960,324261097316024320,36.3688,167.74,268.689,0.224139,0.796408,1.30078,9.64892e-06,36.3695,167.74,268.682,8,8,836
44961,166638889929277440,34.7087,167.909,278.632,0.012014,0.305641,0.497428,5.95815e-06,34.7128,167.909,278.629,8,8,836
44962,860199142436114433,36.2941,167.747,267.469,0.0757046,0.389433,-0.197927,8.6269e-06,36.291,167.748,267.47,8,8,836
44963,409837530414841856,48.6369,166.488,234.519,0.438507,1.31231,1.91155,1.19063e-05,48.6365,166.488,234.519,8,8,836
44964,0,35.7261,169.849,268.06,-70520.2,207274.0,975738.0,0.0,35.7229,169.849,268.059,8,8,837
44965,680047529479376897,21.6993,170.145,229.13,0.0371882,0.17502,-0.0886792,5.75127e-06,21.6998,170.145,229.129,8,8,837
44966,743101360219619328,27.1417,170.03,249.176,0.00510586,0.357573,0.522117,6.96788e-06,27.1379,170.03,249.179,8,8,837
44967,585470700337233920,7.14471,171.292,265.535,-0.0211453,0.752065,1.13637,9.79956e-06,7.1442,171.292,265.538,8,8,838
44968,743103834120781824,10.0474,171.465,228.502,0.0700515,0.307576,0.419886,6.34176e-06,10.0476,171.465,228.504,8,8,838
44969,63054861549174784,13.588,171.675,214.552,0.0918883,0.513082,0.649475,6.41012e-06,13.5857,171.675,214.547,8,8,838
44970,180150994481446912,17.0224,171.88,216.928,-0.00638215,0.446629,0.533659,7.24773e-06,17.0234,171.88,216.93,8,8,838
44971,4533973652877314,2.85405,172.652,236.628,0.0254809,0.196052,0.00388202,4.43669e-06,2.85492,172.652,236.647,8,8,839
44972,585470700337233920,7.08818,173.249,268.493,-0.0227043,0.751831,1.13643,8.71072e-06,7.0878,173.249,268.491,8,8,839
44973,216179173025120256,-5.00438,171.545,261.046,-0.0582622,0.217044,0.329657,7.88745e-06,-4.99374,171.546,261.043,8,8,839
44974,0,-11.2065,172.286,215.55,141193.0,273349.0,951496.0,0.0,-11.2044,172.287,215.555,8,8,840
44975,873706917661249537,-15.4446,171.336,278.581,-0.0660052,0.180565,-0.162871,1.31458e-05,-15.4637,171.332,278.584,8,8,840
44976,0,-18.4586,170.661,222.315,-131617.0,708844.0,692977.0,0.0,-18.4572,170.661,222.318,8,8,840
44977,409836568342167552,-20.1635,170.278,227.936,-0.0703212,0.16164,0.237557,7.88745e-06,-20.1518,170.281,227.932,8,8,840
44978,166639714562998272,-18.0746,170.747,237.988,-0.0788767,0.252775,0.370543,5.75127e-06,-18.0773,170.746,237.99,8,8,840
44979,117111182497677312,-26.0928,170.497,230.654,-0.155314,1.38668,1.859,1.84811e-05,-26.092,170.497,230.656,8,8,841
44980,409836568342167552,-20.9593,172.091,230.604,-0.0710976,0.161225,0.237519,5.75127e-06,-20.9392,172.098,230.602,8,8,841
44981,801664579330375680,-34.7919,167.796,243.399,0.00784718,0.225182,0.259377,6.34176e-06,-34.7908,167.796,243.397,8,8,841
44982,801644238382043137,-33.1716,168.299,279.351,-0.0842219,0.169858,0.390256,6.23538e-06,-33.1633,168.301,279.348,8,8,841
44983,621500047112011776,-41.3108,167.209,234.364,-0.104534,0.571293,0.72938,1.24374e-05,-41.3116,167.209,234.361,8,8,842
44984,801664579330375680,-34.7145,169.857,245.773,0.00929772,0.22486,0.259546,4.64308e-06,-34.7154,169.856,245.769,8,8,842
44985,698059385351438336,-41.2547,167.232,224.828,-0.0229425,0.305618,0.390379,5.95815e-06,-41.2554,167.231,224.832,8,8,842
44986,369295581761241088,-61.7678,159.787,219.455,-0.382874,0.849177,1.20229,1.4615e-05,-61.7664,159.788,219.461,8,8,843
44987,445860898595143680,-52.844,164.233,209.475,-0.302733,0.764277,1.02321,9.48888e-06,-52.8455,164.233,209.479,8,8,843
44988,657527675899871232,-53.2042,164.054,240.455,-0.442876,1.20257,1.81415,1.7781e-05,-53.207,164.053,240.456,8,8,843
44989,734087220297728000,-57.9701,161.68,234.837,-0.144952,0.555679,0.791172,4.68745e-06,-57.9707,161.679,234.833,8,8,843
44990,0,-54.4181,163.449,262.247,-720475.0,636199.0,275984.0,0.0,-54.42,163.448,262.248,8,8,843
44991,535929317729763328,-52.9958,164.158,225.293,-0.126284,0.221572,0.320273,5.03236e-06,-52.9942,164.159,225.299,8,8,843
44992,864698412736450561,-58.617,161.357,261.464,-0.0193012,0.156913,0.0729157,5.75127e-06,-58.6162,161.358,261.461,8,8,843
44993,558456936593358848,-51.6113,164.848,233.947,-0.000147021,0.180391,0.231356,7.5909e-06,-51.6105,164.848,233.947,8,8,843
44994,369295581761241088,-62.5296,161.474,221.844,-0.383099,0.848641,1.20253,2.92299e-05,-62.5266,161.476,221.846,8,8,844
44995,540434635344052224,-63.1491,161.101,271.496,-0.399353,1.1581,1.91653,1.28681e-05,-63.1501,161.1,271.491,8,8,844
44996,4539402474749952,-65.2694,159.822,278.835,-0.0299358,0.186549,0.366592,8.6269e-06,-65.2703,159.821,278.831,8,8,844
44997,0,-70.9177,156.415,213.693,91624.1,760947.0,642312.0,0.0,-70.9152,156.416,213.697,8,8,844
44998,0,-64.7457,160.138,211.917,-234010.0,903480.0,359114.0,0.0,-64.7467,160.137,211.915,8,8,844
44999,837671179958353920,-77.7369,154.182,273.338,-0.078753,0.264899,0.458665,7.5909e-06,-77.7353,154.183,273.343,8,8,845
45000,657530287239987200,-85.5435,148.569,248.093,-0.486599,0.748549,1.30895,1.14903e-05,-85.5434,148.569,248.095,8,8,845
45001,90088622660780032,-83.9017,149.75,269.916,-0.388028,0.562519,1.29692,2.12532e-05,-83.8997,149.751,269.914,8,8,845
45002,657527469741441024,-85.3857,148.683,247.38,-0.796341,1.49364,2.47458,2.29626e-05,-85.3827,148.685,247.389,8,8,845
45003,90088691380256768,-80.1475,152.449,252.145,-0.38459,0.865512,1.025,3.54167e-05,-80.1478,152.448,252.143,8,8,845
45004,684570026946068480,-90.2965,147.083,274.185,-0.470686,0.867726,1.54045,1.02555e-05,-90.2965,147.083,274.184,8,8,846
45005,468382057827926016,-88.4872,148.619,246.698,-0.145875,0.349378,0.534826,7.24773e-06,-88.484,148.621,246.708,8,8,846
45006,0,-93.6893,144.202,272.682,-719687.0,443917.0,533843.0,0.0,-93.6866,144.205,272.68,8,8,846
45007,657527469741441024,-86.328,150.452,250.31,-0.795407,1.49359,2.47486,1.67435e-05,-86.3278,150.452,250.31,8,8,846
45008,657530287239987200,-86.6119,150.211,250.964,-0.487812,0.748457,1.3085,1.45544e-05,-86.6136,150.209,250.965,8,8,846
45009,166638683770847232,-90.3157,147.066,240.344,-0.152274,0.151305,0.301803,4.43669e-06,-90.3031,147.077,240.346,8,8,846
45010,747610457405128704,-92.759,144.992,263.744,-0.299416,0.375353,0.731097,6.19367e-06,-92.7593,144.992,263.743,8,8,846
45011,4507379198590976,-89.089,148.108,248.056,-0.236377,0.294304,0.543096,7.88745e-06,-89.0871,148.109,248.05,8,8,846
45012,117121696577617920,-93.1874,144.628,214.585,-0.975751,1.42175,2.14812,2.33691e-05,-93.1859,144.63,214.585,8,8,846
45013,693557366272032768,-91.2083,146.309,279.019,-0.123598,0.0958945,0.245465,8.6269e-06,-91.2162,146.302,279.02,8,8,846
45014,851184384022151168,-95.1632,142.951,238.639,-0.0836686,0.218,0.307525,5.76156e-06,-95.1628,142.951,238.639,8,8,846
45015,0,-87.4743,149.478,280.125,-192324.0,123295.0,973555.0,0.0,-87.474,149.479,280.129,8,8,846
45016,225197023815536641,-89.4168,147.829,221.366,-0.279579,0.393364,-0.104821,5.03236e-06,-89.4145,147.831,221.367,8,8,846
45017,180158278745980928,-99.989,141.186,227.631,-0.0973891,0.229688,0.306117,6.23538e-06,-99.9897,141.185,227.629,8,8,847
45018,0,-108.496,132.696,257.49,90828.2,806797.0,583805.0,0.0,-108.497,132.695,257.49,8,8,847
45019,639524547384573952,-104.078,137.105,250.38,-0.355673,0.554739,0.93659,9.50284e-06,-104.077,137.106,250.382,8,8,847
45020,702563534734622720,-101.05,140.128,225.629,-0.420023,0.497037,0.826687,6.29272e-06,-101.049,140.128,225.629,8,8,847
45021,4516725064208385,-108.94,132.252,212.973,-0.258437,0.250928,-0.139343,1.40257e-05,-108.939,132.253,212.97,8,8,847
45022,801653927811481600,-111.179,132.503,247.753,-0.150373,0.0967391,0.252479,4.06655e-06,-111.17,132.513,247.753,8,8,848
45023,797137889958821888,-112.678,130.744,271.688,-1.45381,1.76731,3.62289,2.39279e-05,-112.679,130.743,271.682,8,8,848
45024,657527607180394496,-116.386,126.393,238.84,-1.68017,1.90036,3.57767,2.70254e-05,-116.384,126.396,238.847,8,8,848
45025,671059434222387200,-112.328,131.155,210.173,-0.509918,0.518573,0.821228,9.87778e-06,-112.326,131.157,210.174,8,8,848
45026,540432711198703616,-117.413,125.188,254.831,-0.56594,0.683813,1.3145,8.16639e-06,-117.413,125.188,254.837,8,8,848
45027,4516725064208385,-110.284,133.553,212.249,-0.259033,0.250242,-0.139338,1.03894e-05,-110.284,133.552,212.251,8,8,848
45028,878207699773292544,-111.112,132.581,280.913,-0.415783,0.417123,0.950906,7.1822e-06,-111.118,132.574,280.834,8,8,848
45029,950264400458022912,-123.169,120.788,251.219,-0.43082,0.350604,0.827579,1.04718e-05,-123.168,120.789,251.224,8,8,849
45030,103594954776903680,-125.08,118.14,253.637,-1.18836,1.05348,2.36348,1.38413e-05,-125.082,118.137,253.631,8,8,849
45031,0,-130.471,113.816,275.329,-595407.0,553298.0,582539.0,0.0,-130.471,113.816,275.326,8,8,850
45032,184648684233818112,-131.705,111.78,252.354,-0.602432,0.578833,1.26795,1.32749e-05,-131.706,111.778,252.348,8,8,850
45033,153126441779724288,-134.629,106.952,241.356,-0.563885,0.382787,0.94646,8.16962e-06,-134.63,106.951,241.35,8,8,850
45034,0,-132.148,111.048,216.421,-514484.0,36228.4,856734.0,0.0,-132.149,111.046,216.424,8,8,850
45035,18016391391088641,-131.782,111.652,258.967,-0.0979119,0.197083,-0.0475307,2.35432e-05,-131.784,111.649,258.964,8,8,850
45036,644018182687817728,-131.253,112.525,213.339,-0.162877,0.0692723,0.200116,8.2161e-06,-131.246,112.537,213.339,8,8,850
45037,409829077919203328,-140.851,99.6633,279.099,-0.402112,0.344799,0.878826,8.04419e-06,-140.852,99.6615,279.096,8,8,851
45038,716075295689408512,-142.746,95.8769,233.381,-0.286935,0.130333,0.442452,4.92966e-06,-142.741,95.8881,233.38,8,8,851
45039,4518855351205888,-140.632,100.1,231.845,-1.22334,0.809243,1.97346,2.01459e-05,-140.631,100.103,231.842,8,8,851
45040,117111251217154048,-144.86,91.6543,261.172,-0.161696,0.0352764,0.243798,5.75127e-06,-144.862,91.6516,261.173,8,8,851
45041,337785090337669120,-143.675,94.0225,227.476,-0.215091,0.201367,0.374669,6.34176e-06,-143.676,94.0205,227.475,8,8,851
45042,950266943078662144,-139.762,101.837,218.82,-0.222452,0.0993391,0.313264,6.23538e-06,-139.764,101.835,218.82,8,8,851
45043,364806894260322304,-150.969,81.6749,256.696,-1.29868,0.762989,2.35181,1.61661e-05,-150.97,81.6725,256.692,8,8,852
45044,333272419739369472,-150.137,83.7355,220.716,-0.207965,0.0573202,0.273214,7.53231e-06,-150.143,83.7204,220.719,8,8,852
45045,117111251217154048,-146.775,92.0653,264.056,-0.161596,0.0340856,0.243966,4.43669e-06,-146.775,92.0663,264.056,8,8,852
45046,0,-149.466,85.399,240.953,-584373.0,587547.0,559729.0,0.0,-149.465,85.4007,240.952,8,8,852
45047,0,-149.097,86.3118,277.484,-475992.0,313665.0,821612.0,0.0,-149.097,86.3127,277.491,8,8,852
45048,747600149483618304,-148.481,87.8394,221.273,-0.241143,0.20326,0.40448,4.92966e-06,-148.481,87.8404,221.272,8,8,852
45049,0,-155.887,72.9871,253.419,-113526.0,38702.1,992781.0,0.0,-155.886,72.9899,253.42,8,8,853
45050,864692434125193216,-154.253,78.2118,270.117,-4.13732,2.15466,7.32955,3.48394e-05,-154.253,78.2131,270.114,8,8,853
45051,225184929170849792,-155.389,74.5798,257.216,-0.192814,0.148208,0.366149,8.2161e-06,-155.389,74.5783,257.21,8,8,853
45052,716075639303573505,-154.205,78.3665,254.064,-0.12906,0.116135,0.373599,4.92966e-06,-154.205,78.3661,254.065,8,8,853
45053,90077558825025536,-155.393,74.5653,214.804,-0.661484,0.373787,0.885867,8.14503e-06,-155.393,74.5646,214.803,8,8,853
45054,135110256563847168,-155.831,73.1644,262.224,-0.222916,0.161249,0.399721,1.08299e-05,-155.831,73.1645,262.224,8,8,853
45055,211685331563446272,-156.859,69.8771,280.476,-0.401963,0.122228,0.680479,1.72538e-05,-156.857,69.8835,280.475,8,8,853
45056,0,-156.94,69.6193,257.094,-910309.0,-393.297,413929.0,0.0,-156.939,69.6207,257.092,8,8,853
45057,801650697996075008,-155.587,73.9453,268.476,-0.274353,0.18897,0.514981,8.2161e-06,-155.587,73.9452,268.478,8,8,853
45058,180156492039585792,-158.012,66.1894,260.913,-0.0648158,0.150588,0.420524,1.72538e-05,-158.013,66.187,260.905,8,8,853
45059,229698493122347008,-154.805,76.4473,278.663,-0.344827,0.228279,0.645741,5.03236e-06,-154.805,76.447,278.667,8,8,853
45060,292737480472395776,-157.686,67.2312,217.964,-0.882371,0.319007,1.12927,1.23144e-05,-157.686,67.2324,217.97,8,8,853
45061,810660714749362176,-162.128,56.3453,214.264,-0.357299,0.0471077,0.369347,6.34176e-06,-162.125,56.357,214.265,8,8,854
45062,90077352666595328,-160.93,61.6421,274.123,-0.601262,0.174367,0.948812,7.18321e-06,-160.929,61.6423,274.122,8,8,854
45063,0,-160.322,64.3281,218.086,-610282.0,-215969.0,762177.0,0.0,-160.322,64.3279,218.087,8,8,854
45064,0,-162.324,55.4775,279.493,-680496.0,-180470.0,710181.0,0.0,-162.324,55.4796,279.489,8,8,854
45065,139617704481914880,-160.634,62.9483,266.057,-0.663733,0.206795,1.03972,8.2266e-06,-160.633,62.9517,266.063,8,8,854
45066,292737480472395776,-159.516,67.8913,220.304,-0.88275,0.317562,1.12924,1.07751e-05,-159.516,67.8902,220.298,8,8,854
45067,968279142564888576,-161.875,57.4611,243.231,-1.23815,0.490253,1.92928,1.84424e-05,-161.876,57.4577,243.228,8,8,854
45068,680051927509106688,-162.37,55.2733,225.238,-0.307467,0.178743,0.456473,6.23538e-06,-162.37,55.2768,225.243,8,8,854
45069,540435528697249792,-161.18,60.5367,219.269,-0.244506,0.149025,0.363796,6.62579e-06,-161.18,60.535,219.263,8,8,854
45070,707070158035771394,-162.821,53.2805,243.34,-0.193968,0.12469,-0.0382293,1.03894e-05,-162.821,53.2824,243.341,8,8,854
45071,860205464611192832,-161.802,57.7848,211.813,-1.01464,0.312161,1.31221,8.83679e-06,-161.802,57.7862,211.812,8,8,854
45072,0,-165.932,44.5435,239.287,-438996.0,-107242.0,892066.0,0.0,-165.932,44.5418,239.289,8,8,855
45073,324264052253523968,-165.347,48.6402,241.079,-0.621976,0.128755,0.895563,7.61154e-06,-165.347,48.6403,241.076,8,8,855
45074,418842461926850560,-165.269,49.1874,271.124,-0.451967,0.187487,0.754693,8.83317e-06,-165.269,49.185,271.12,8,8,855
45075,112593151780192256,-164.959,51.3507,213.688,-0.260122,0.0256271,0.321381,7.24773e-06,-164.96,51.3451,213.69,8,8,855
45076,369297093589729280,-165.156,49.9743,242.764,-0.459876,0.193874,0.7066,7.60911e-06,-165.157,49.9715,242.761,8,8,855
45077,864710369908621312,-165.842,45.1758,255.78,-0.321063,0.0345386,0.480372,6.19367e-06,-165.843,45.1681,255.77,8,8,855
45078,27025858371780608,-165.917,44.6503,252.635,-0.58615,0.209859,0.917428,7.10964e-06,-165.917,44.6505,252.635,8,8,855
45079,252203159680712704,-166.106,43.3294,216.55,-0.723383,0.135815,0.90087,1.08616e-05,-166.106,43.329,216.55,8,8,855
45080,707070158035771394,-164.526,54.3824,243.004,-0.193608,0.125065,-0.0381032,7.53231e-06,-164.526,54.3849,243.003,8,8,855
45081,860205533330669568,-166.493,40.6155,213.721,-0.283862,0.117303,0.383355,6.78567e-06,-166.494,40.612,213.714,8,8,855
45082,860205533330669568,-168.343,41.3839,216.22,-0.283542,0.118209,0.383258,5.95815e-06,-168.343,41.3842,216.22,8,8,856
45083,684548586469326848,-169.24,26.7893,219.58,-0.770129,0.174287,1.01657,1.06143e-05,-169.24,26.791,219.58,8,8,856
45084,396320065760268289,-169.005,30.6061,237.932,-0.345612,0.0888569,0.182855,3.88935e-06,-169.006,30.6044,237.932,8,8,856
45085,49541657485377536,-168.827,33.5025,232.449,-0.373655,0.125541,0.523202,7.24773e-06,-168.827,33.5033,232.447,8,8,856
45086,297239499551801344,-171.086,25.547,255.106,-0.794593,0.171078,1.17531,9.53752e-06,-171.086,25.5486,255.108,8,8,857
45087,0,-171.028,22.5502,257.258,-606018.0,260476.0,751594.0,0.0,-171.028,22.5514,257.26,8,8,857
45088,0,-171.018,22.0249,244.907,-232145.0,28234.5,972271.0,0.0,-171.018,22.0258,244.897,8,8,857
45089,337785159057145856,-170.861,13.8109,221.69,-0.580615,-0.00525271,0.719256,7.05855e-06,-170.861,13.8148,221.689,8,8,857
45090,4518511753822208,-170.969,19.4677,266.818,-0.296462,-0.0170139,0.460848,6.23538e-06,-170.969,19.4696,266.82,8,8,857
45091,684548586469326848,-171.118,27.2157,222.059,-0.769822,0.175018,1.01663,9.28749e-06,-171.118,27.2172,222.065,8,8,857
45092,418842942963187712,-170.987,20.3713,250.225,-0.296291,0.0859025,0.438533,6.34176e-06,-170.987,20.3686,250.217,8,8,857
45093,238695590614007808,-172.373,9.56106,247.056,-0.200363,-0.0390578,0.285281,1.72538e-05,-172.375,9.57952,247.053,8,8,858
45094,878208386968059904,-171.799,3.82366,280.584,-0.268415,-0.0454754,0.441051,6.23538e-06,-171.797,3.80834,280.579,8,8,858
45095,598979849951903744,-172.38,9.63259,237.79,-0.537141,-0.0234037,0.689399,7.7394e-06,-172.38,9.63338,237.792,8,8,858
45096,328764078484889602,-172.464,10.4687,211.546,0.113467,0.106711,-0.191533,2.87563e-05,-172.464,10.4679,211.547,8,8,858
45097,0,-172.199,7.82538,272.015,-702888.0,367817.0,608818.0,0.0,-172.199,7.82524,272.014,8,8,858
45098,337785159057145856,-172.796,13.7915,224.088,-0.580476,-0.00664935,0.719305,4.6034e-06,-172.796,13.791,224.093,8,8,858
45099,662040346498170880,-171.22,-9.06093,326.282,-0.390919,0.0308187,0.763311,7.5909e-06,-171.219,-9.06316,326.277,8,8,859
45100,27033073916837888,-171.443,-7.83497,328.611,-0.419992,-0.0737449,0.799908,6.34176e-06,-171.442,-7.84037,328.604,8,8,859
45101,968275225554714624,-172.24,-3.46253,338.366,-0.576407,-0.0626691,1.15818,7.00475e-06,-172.24,-3.46047,338.364,8,8,859
45102,860187872441933826,-171.885,-15.5066,346.98,-0.409449,0.143029,0.167403,9.53067e-06,-171.885,-15.5051,346.98,8,8,860
45103,864692365405716480,-168.676,-27.5265,280.181,-0.724284,-0.169183,1.22337,1.05549e-05,-168.676,-27.5256,280.182,8,8,860
45104,0,-171.491,-16.9822,324.375,-87845.0,-87282.7,992303.0,0.0,-171.491,-16.9804,324.372,8,8,860
45105,711570871428317184,-169.238,-25.4217,330.454,-1.64361,-0.19472,3.21859,2.16159e-05,-169.239,-25.4192,330.456,8,8,860
45106,0,-169.421,-31.139,329.212,-454810.0,-150955.0,877702.0,0.0,-169.42,-31.142,329.216,8,8,861
45107,153125960743387136,-165.855,-41.1768,334.737,-0.607247,-0.0963808,1.19804,8.60583e-06,-165.855,-41.1771,334.73,8,8,861
45108,864692365405716480,-170.549,-27.9657,283.344,-0.723963,-0.170556,1.22326,5.65443e-06,-170.549,-27.9652,283.34,8,8,861
45109,0,-167.467,-36.64,304.488,-389635.0,173450.0,904489.0,0.0,-167.468,-36.6368,304.498,8,8,861
45110,558449514889871360,-166.458,-39.4791,328.588,-0.391058,-0.146252,0.774743,5.95815e-06,-166.457,-39.4834,328.583,8,8,861
45111,954779270079578112,-165.608,-41.8712,323.623,-0.437962,-0.156798,0.90896,8.94642e-06,-165.607,-41.8737,323.62,8,8,861
45112,954779270079578112,-167.343,-42.4946,327.225,-0.438133,-0.157775,0.908641,1.41259e-05,-167.342,-42.4979,327.22,8,8,862
45113,0,-163.803,-50.382,326.05,-928519.0,26518.4,370337.0,0.0,-163.802,-50.3833,326.049,8,8,862
45114,153125960743387136,-167.797,-41.4832,338.568,-0.607611,-0.094954,1.19793,7.5301e-06,-167.797,-41.4841,338.564,8,8,862
45115,558449514889871360,-168.374,-40.1987,332.386,-0.390883,-0.147217,0.774606,5.21338e-06,-168.375,-40.1966,332.391,8,8,862
45116,153134894292152322,-160.291,-61.4453,281.42,-0.538181,-0.0895581,0.868875,1.02258e-05,-160.292,-61.4432,281.428,8,8,863
45117,153127197693968384,-161.085,-60.0006,317.825,-0.390922,-0.200281,0.805083,7.5909e-06,-161.085,-60.0002,317.834,8,8,863
45118,418846241498071040,-158.916,-63.9469,292.042,-0.917288,-0.316028,1.62726,1.00612e-05,-158.917,-63.9453,292.045,8,8,863
45119,662030657051951104,-156.988,-67.4569,326.377,-2.11563,-0.96576,4.58062,2.03802e-05,-156.988,-67.457,326.366,8,8,863
45120,662030657051951104,-158.717,-68.2467,330.121,-2.11506,-0.96692,4.58058,1.64174e-05,-158.715,-68.2494,330.113,8,8,864
45121,130608031326011392,-158.309,-68.8647,284.26,-0.324728,-0.0824576,0.53676,7.5909e-06,-158.309,-68.8643,284.26,8,8,864
45122,837675028249051136,-156.757,-71.2183,299.277,-0.412533,-0.131523,0.770521,7.5909e-06,-156.757,-71.2177,299.278,8,8,864
45123,364816308828635136,-148.598,-86.0566,279.427,-0.35793,-0.267142,0.748076,4.64308e-06,-148.596,-86.0587,279.42,8,8,865
45124,675544548310515712,-147.91,-86.9363,301.797,-0.512317,-0.240823,1.00305,6.9322e-06,-147.91,-86.9363,301.795,8,8,865
45125,63077126659637248,-148.437,-86.2621,288.91,-0.255943,-0.135846,0.498945,9.21752e-06,-148.436,-86.263,288.904,8,8,865
45126,369297162309206016,-142.953,-95.8216,326.662,-0.265467,-0.23855,0.679601,7.88745e-06,-142.951,-95.8238,326.664,8,8,866
45127,657540457722544128,-145.106,-93.4828,310.541,-0.410602,-0.201397,0.827091,5.03236e-06,-145.107,-93.4818,310.539,8,8,866
45128,0,-142.515,-96.297,350.163,273095.0,-17003.2,961837.0,0.0,-142.516,-96.2962,350.159,8,8,866
45129,851181978840465408,-126.881,-114.314,344.784,-0.279115,-0.318621,0.832775,6.19367e-06,-126.875,-114.319,344.781,8,8,867
45130,855687502613184512,-130.968,-110.536,301.221,-0.0805198,-0.135447,0.249993,8.94642e-06,-130.967,-110.537,301.216,8,8,867
45131,851181978840465408,-128.07,-115.676,348.338,-0.278477,-0.318757,0.832749,5.03236e-06,-128.07,-115.675,348.338,8,8,868
45132,22528443497316352,-120.339,-121.745,340.771,-0.0983264,-0.170176,0.386357,7.88745e-06,-120.332,-121.75,340.772,8,8,868
45133,324263983534047232,-117.697,-126.036,322.786,-0.553247,-0.5204,1.42915,2.44567e-05,-117.697,-126.036,322.791,8,8,869
45134,864726175388270592,-110.074,-131.085,326.368,-0.0465808,-0.152368,0.318781,3.48394e-06,-110.074,-131.085,326.378,8,8,869
45135,0,-112.278,-129.625,318.721,-203126.0,-787644.0,581685.0,0.0,-112.282,-129.623,318.717,8,8,869
45136,166633392371138560,-100.367,-138.856,297.35,-1.15626,-1.51389,3.32932,2.56125e-05,-100.365,-138.857,297.352,8,8,870
45137,301742274545451008,-98.0886,-140.114,296.954,-1.41024,-1.92919,4.28309,2.099e-05,-98.0868,-140.115,296.947,8,8,870
45138,0,-106.132,-135.673,328.021,32009.1,-411068.0,911043.0,0.0,-106.133,-135.673,328.023,8,8,870
45139,4531018698588160,-103.463,-137.147,327.367,-0.135609,-0.0951393,0.308961,5.45443e-06,-103.463,-137.147,327.364,8,8,870
45140,873721623612489728,-85.2589,-148.11,343.902,-0.0464628,-0.179092,0.365416,4.43669e-06,-85.2545,-148.112,343.899,8,8,871
45141,0,-98.1664,-142.286,326.672,213537.0,140874.0,966725.0,0.0,-98.1676,-142.286,326.67,8,8,871
45142,301742274545451008,-99.3026,-141.774,300.64,-1.41152,-1.92785,4.28297,1.56592e-05,-99.3024,-141.774,300.638,8,8,871
45143,112591227634843648,-71.9957,-154.873,283.37,-0.0448696,-0.213643,0.357613,7.24773e-06,-72.0071,-154.869,283.366,8,8,872
45144,153126029462863872,-75.3395,-153.677,301.031,-0.194409,-0.514206,0.960297,6.75354e-06,-75.3413,-153.677,301.022,8,8,872
45145,684554084027465728,-76.8926,-153.122,343.538,-0.347374,-0.803164,1.75867,9.97369e-06,-76.8916,-153.123,343.543,8,8,872
45146,680047392023642112,-81.7495,-151.386,299.026,-0.09851,-0.293496,0.53274,6.34176e-06,-81.7531,-151.385,299.033,8,8,872
45147,923240466231590912,-84.5288,-150.392,285.35,-0.163334,-0.185746,0.421832,5.03236e-06,-84.5281,-150.393,285.352,8,8,872
45148,364802152616427520,-80.5641,-151.81,285.178,-0.0480799,-0.199996,0.350257,8.2161e-06,-80.576,-151.805,285.185,8,8,872
45149,914231067953594368,-65.4823,-158.501,313.722,-0.160197,-0.251642,0.559719,6.19367e-06,-65.4871,-158.5,313.733,8,8,873
45150,247698872858574848,-69.1645,-157.51,331.7,-0.177332,-0.534771,1.06399,8.6989e-06,-69.1662,-157.51,331.694,8,8,873
45151,112591227634843648,-72.3643,-156.65,286.342,-0.0426302,-0.213805,0.357728,6.34176e-06,-72.3484,-156.654,286.343,8,8,873
45152,0,-65.6878,-158.446,290.756,75684.0,263097.0,961796.0,0.0,-65.6853,-158.446,290.755,8,8,873
45153,117097644760760320,-47.4353,-164.192,317.784,-0.597495,-1.87796,3.66514,2.55204e-05,-47.4375,-164.192,317.795,8,8,874
