event_id,particle_id,hit_id,volume_id,layer_id,module_id,x,y,z,tx,ty,tz,tpx,tpy,tpz,weight
1000,571957908590297088,70889,12,12,136,-158.423,520.277,-1224.5,-158.354,520.132,-1224.5,-0.33418,0.578768,-1.50766,4.80619e-06
1000,571957908590297088,72211,13,2,192,-44.9815,255.654,-577.4,-44.9901,255.653,-577.348,-0.187756,0.648238,-1.51027,5.97133e-06
1000,571957908590297088,78887,13,4,156,-79.1202,356.053,-814.4,-79.1402,356.052,-814.875,-0.245256,0.626582,-1.50819,4.80619e-06
1000,571957908590297088,78890,13,4,157,-76.9509,350.407,-801.4,-76.9508,350.407,-801.293,-0.241552,0.627678,-1.50848,4.80619e-06
1000,571957908590297088,106082,16,6,82,-412.838,836.138,-2152.5,-412.413,835.345,-2152.5,-0.468479,0.443173,-1.51357,9.61239e-06
1000,571957908590297088,106544,16,8,81,-306.111,725.867,-1794.5,-305.106,723.873,-1794.5,-0.435422,0.497275,-1.50989,8.44725e-06
1000,571957977309773824,22859,8,2,124,4.38166,31.2422,29.1716,4.38199,31.2422,29.1697,0.0939927,0.605732,0.494418,1.47248e-05
1000,571957977309773824,30395,8,4,248,11.3516,71.5852,62.2395,11.3531,71.5853,62.2372,0.116936,0.601066,0.494406,1.2583e-05
1000,571957977309773824,37868,8,6,454,20.5087,114.364,97.7835,20.5087,114.364,97.7833,0.139942,0.593533,0.496763,1.04412e-05
1000,571957977309773824,44509,8,8,758,34.4774,167.435,142.602,34.48,167.435,142.606,0.171095,0.58469,0.496676,8.56715e-06
1000,571957977309773824,44518,8,8,759,35.0447,169.368,144.242,35.0476,169.368,144.248,0.172073,0.584209,0.49683,7.49625e-06
1000,571957977309773824,75936,13,2,509,63.7424,253.18,216.2,63.746,253.179,216.099,0.222437,0.567255,0.493708,5.48833e-06
1000,571957977309773824,83113,13,4,768,103.78,342.406,295.2,103.769,342.412,295.341,0.278569,0.543934,0.490316,4.41743e-06
1000,571957977309773824,89866,13,6,1146,181.675,470.56,415.8,181.673,470.561,415.748,0.354523,0.497351,0.489188,4.41743e-06
1000,571957977309773824,89871,13,6,1147,178.25,465.761,411.4,178.263,465.755,411.029,0.351969,0.499187,0.489271,4.41743e-06
1000,571957977309773824,95907,13,8,1600,283.71,592.652,543.2,283.723,592.643,543.347,0.425553,0.436891,0.489217,6.02377e-06
1000,571957977309773824,112192,17,2,2120,416.258,707.49,683.2,416.251,707.496,684.361,0.490238,0.359463,0.490346,7.76398e-06
1000,571957977309773824,117477,17,4,2835,609.631,819.905,861.8,609.652,819.884,865.673,0.549898,0.251861,0.492396,8.83487e-06
1000,571958183468204032,25346,8,2,170,22.7176,22.5043,232.001,22.7119,22.5107,231.976,0.36935,0.353193,3.6445,1.18116e-05
1000,571958183468204032,25372,8,2,171,24.1,23.8355,245.662,24.1002,23.8354,245.661,0.36978,0.352339,3.64449,1.02368e-05
1000,571958183468204032,47904,9,2,66,60.9521,57.417,602.5,60.9492,57.4306,602.5,0.382987,0.329551,3.64338,8.66187e-06
1000,571958183468204032,50905,9,4,66,71.537,66.3916,702.5,71.5289,66.397,702.5,0.388064,0.323899,3.64269,7.08699e-06
1000,571958183468204032,53949,9,6,67,83.9327,76.5534,818.0,83.9187,76.5627,818.0,0.39266,0.317431,3.64269,6.29954e-06
1000,571958183468204032,54026,9,6,69,84.3656,76.9056,822.0,84.3503,76.9101,822.0,0.393464,0.315057,3.64218,5.11838e-06
1000,571958183468204032,56682,9,8,67,99.1437,88.5346,958.0,99.1523,88.5328,958.0,0.398989,0.307421,3.64219,3.54349e-06
1000,571958183468204032,56737,9,8,69,99.5902,88.8775,962.0,99.5902,88.8706,962.0,0.398865,0.307582,3.64164,3.54349e-06
1000,571958183468204032,58981,9,10,67,114.589,100.213,1098.0,114.587,100.221,1098.0,0.404293,0.300189,3.64162,3.54349e-06
1000,571958183468204032,100736,14,6,103,193.798,154.65,1798.5,194.221,154.927,1798.5,0.42061,0.271461,3.64098,3.54349e-06
1000,571958183468204032,101958,14,8,103,234.354,180.554,2148.5,234.656,180.793,2148.5,0.420304,0.26694,3.64045,5.11838e-06
1000,571958183468204032,103138,14,10,103,279.866,209.849,2548.5,280.295,210.213,2548.5,0.410786,0.272838,3.63908,6.29954e-06
1000,571958183468204032,104293,14,12,102,325.022,241.112,2951.5,324.992,241.054,2951.5,0.39853,0.283045,3.63801,7.08699e-06
1000,571958252187680768,25590,8,2,183,28.2564,-13.7852,281.515,28.2547,-13.7887,281.53,0.456466,-0.212759,4.44599,1.16808e-05
1000,571958252187680768,47281,9,2,44,61.6338,-28.5918,602.5,61.641,-28.5788,602.5,0.467621,-0.197868,4.44394,8.56596e-06
1000,571958252187680768,47358,9,2,47,61.1682,-28.3945,598.0,61.1679,-28.3793,598.0,0.467037,-0.195934,4.44461,1.01234e-05
1000,571958252187680768,50345,9,4,47,71.7177,-32.7642,698.0,71.7189,-32.7721,698.0,0.470069,-0.192314,4.44389,7.00851e-06
1000,571958252187680768,53404,9,6,47,84.4948,-37.8943,818.0,84.4906,-37.8867,818.0,0.473447,-0.186402,4.44329,6.22979e-06
1000,571958252187680768,56253,9,8,48,99.4578,-43.669,958.0,99.4645,-43.6474,958.0,0.476908,-0.179543,4.44177,5.0617e-06
1000,571958252187680768,58634,9,10,48,114.533,-49.1228,1098.0,114.522,-49.1242,1098.0,0.47951,-0.170012,4.44118,3.50425e-06
1000,571958252187680768,60639,9,12,48,136.187,-56.4806,1298.0,136.191,-56.4732,1298.0,0.483355,-0.158443,4.44068,3.50425e-06
1000,571958252187680768,62361,9,14,48,158.044,-63.3063,1498.0,158.035,-63.3256,1498.0,0.487899,-0.148124,4.44005,3.50425e-06
1000,571958252187680768,101749,14,8,74,229.837,-83.7207,2145.5,230.238,-83.9234,2145.5,0.501622,-0.135624,4.43806,3.50425e-06
1000,571958252187680768,101771,14,8,77,230.984,-84.0999,2148.5,230.577,-84.0151,2148.5,0.500892,-0.135428,4.43807,5.0617e-06
1000,571958252187680768,102939,14,10,77,276.093,-96.6026,2548.5,276.339,-96.6984,2548.5,0.510988,-0.144234,4.43498,6.22979e-06
1000,571958252187680768,104118,14,12,77,323.364,-110.254,2948.5,322.956,-110.169,2948.5,0.519623,-0.155592,4.43279,7.00851e-06
1000,571958389626634240,9833,7,10,72,97.8216,142.227,-822.0,97.8087,142.236,-822.0,0.201144,0.380402,-2.05511,4.64308e-06
1000,571958389626634240,12821,7,12,72,85.6381,120.283,-702.0,85.6496,120.273,-702.0,0.214551,0.372771,-2.05567,6.34176e-06
1000,571958389626634240,15800,7,14,70,74.6003,101.617,-598.0,74.5941,101.622,-598.0,0.222635,0.366753,-2.05708,8.83317e-06
1000,571958389626634240,15856,7,14,72,75.0373,102.33,-602.0,75.0284,102.334,-602.0,0.223576,0.365823,-2.05654,7.24773e-06
1000,571958389626634240,17965,8,2,75,21.1694,25.2477,-153.159,21.1695,25.2476,-153.156,0.269631,0.336469,-2.05817,1.2457e-05
1000,571958389626634240,26487,8,4,85,44.8029,56.4788,-339.742,44.8048,56.4776,-339.75,0.251348,0.351188,-2.05748,1.06451e-05
1000,571958389626634240,64027,12,2,118,217.06,560.437,-2945.5,216.92,560.09,-2945.5,0.0931829,0.390191,-2.05489,7.47422e-06
1000,571958389626634240,65220,12,4,117,200.904,484.606,-2554.5,200.742,484.184,-2554.5,0.0790135,0.406245,-2.0525,6.56826e-06
1000,571958389626634240,66486,12,6,117,185.657,403.897,-2154.5,185.767,404.165,-2154.5,0.0826377,0.414304,-2.05162,5.09606e-06
1000,571958389626634240,67772,12,8,115,169.708,332.391,-1798.5,169.703,332.402,-1798.5,0.104464,0.41208,-2.05281,3.73711e-06
1000,571958389626634240,69161,12,10,115,152.267,271.994,-1498.5,152.517,272.463,-1498.5,0.132212,0.407968,-2.05308,3.73711e-06
1000,571958389626634240,70687,12,12,112,132.447,216.663,-1215.5,132.475,216.753,-1215.5,0.15903,0.395941,-2.05459,3.73711e-06
1000,571958458346110976,21951,8,2,117,9.48716,-29.9886,26.9565,9.48637,-29.9888,26.9571,0.242631,-0.796624,0.613256,5.07157e-05
1000,571958458346110976,29905,8,4,234,20.6109,-68.7612,56.6229,20.6089,-68.7621,56.6212,0.217624,-0.804283,0.611866,2.70483e-05
1000,571958458346110976,37588,8,6,432,31.6109,-112.394,89.8995,31.6127,-112.393,89.8944,0.189795,-0.808485,0.614341,1.52147e-05
1000,571958458346110976,43791,8,8,647,43.2307,-166.439,130.569,43.2302,-166.439,130.57,0.158037,-0.81668,0.611624,3.04294e-05
1000,571958527065587712,24166,8,2,139,15.777,27.8462,91.8197,15.7773,27.846,91.8262,0.228827,0.423097,1.32172,1.16131e-05
1000,571958527065587712,31797,8,4,310,33.8987,63.25,200.903,33.8983,63.2502,200.902,0.208289,0.434072,1.32089,1.00647e-05
1000,571958527065587712,39216,8,6,608,52.3014,104.158,323.924,52.305,104.157,323.933,0.185611,0.444264,1.31934,8.5163e-06
1000,571958527065587712,45938,8,8,1068,72.3067,156.665,477.872,72.3038,156.666,477.876,0.156599,0.454646,1.31903,6.96788e-06
1000,571958527065587712,77674,13,2,708,95.9238,240.632,717.2,95.9243,240.632,717.516,0.105241,0.466008,1.31848,6.19367e-06
1000,571958527065587712,85074,13,4,1160,112.535,341.65,1000.6,112.552,341.642,1000.66,0.0506049,0.471893,1.31867,5.03236e-06
1000,571958527065587712,98162,14,2,120,117.595,420.895,1221.5,117.526,420.715,1221.5,0.00719613,0.472136,1.31766,3.48394e-06
1000,571958527065587712,99570,14,4,123,113.888,521.288,1504.5,113.922,521.54,1504.5,-0.0394171,0.462148,1.31968,3.48394e-06
1000,571958527065587712,100895,14,6,124,100.774,621.689,1795.5,100.833,622.105,1795.5,-0.0771769,0.449289,1.32237,3.48394e-06
1000,571958527065587712,120303,18,10,72,48.877,869.934,2555.5,48.335,865.462,2555.5,-0.0815409,0.399429,1.33378,6.19367e-06
1000,571958527065587712,120309,18,10,73,48.7104,857.851,2544.5,48.9987,862.162,2544.5,-0.081179,0.401531,1.33554,3.48394e-06
1000,571958527065587712,120313,18,10,74,48.54,869.2,2552.5,48.5161,864.563,2552.5,-0.0806958,0.399661,1.3339,5.03236e-06
1000,571958527065587712,120814,18,12,74,30.84,983.6,2952.5,30.8431,981.571,2952.5,-0.0378369,0.382459,1.33918,6.96788e-06
1000,571958733240799233,25750,8,2,208,-31.5475,7.75935,396.465,-31.5477,7.75673,396.473,-0.306258,0.0404336,-0.0132497,8.02502e-06
1000,571958733240799233,33008,8,4,415,-70.1931,14.2056,394.366,-70.1931,14.2054,394.352,-0.301554,0.0622375,-0.016992,7.31169e-06
1000,571958733240799233,33012,8,4,416,-72.2179,14.6275,394.253,-72.2179,14.6274,394.238,-0.301338,0.0633518,-0.015625,6.59835e-06
1000,571958733240799233,39636,8,6,675,-114.166,25.3164,392.228,-114.166,25.318,392.231,-0.294418,0.0884176,-0.0138479,5.88502e-06
1000,571958733240799233,45722,8,8,1011,-166.064,43.6234,390.091,-166.064,43.6222,390.071,-0.283252,0.116871,-0.0109469,5.17168e-06
1000,571958733240799233,62725,9,14,74,33.0997,82.4002,1497.5,33.0952,82.3993,1497.5,-0.261479,-0.0569083,0.0880785,2.76418e-06
1000,571958733240799233,62770,9,14,77,18.2831,79.4451,1502.5,18.2961,79.4475,1502.5,-0.26243,-0.0477369,0.0889388,3.47751e-06
1000,571958733240799233,76895,13,2,598,-249.284,87.3213,387.4,-249.284,87.3212,386.958,-0.25656,0.164136,-0.0125019,4.63668e-06
1000,571958733240799233,83590,13,4,837,-327.625,148.881,382.6,-327.623,148.884,382.88,-0.220938,0.208438,-0.0096049,4.28001e-06
1000,571958733240799233,89954,13,6,1163,-423.989,272.895,377.8,-423.986,272.898,377.884,-0.141869,0.253651,-0.00924287,3.12084e-06
1000,571958733240799233,89957,13,6,1164,-420.919,267.531,377.8,-420.92,267.529,378.066,-0.145782,0.251545,-0.00853153,3.83418e-06
1000,571958733240799233,95698,13,8,1518,-482.672,454.574,371.8,-482.683,454.565,371.822,-0.0339663,0.287777,-0.00992484,2.40751e-06
1000,571958733240799233,111506,17,2,1781,-450.983,691.254,363.4,-451.069,691.217,364.078,0.110141,0.266722,-0.00671016,2.40751e-06
1000,571958733240799233,111509,17,2,1782,-454.645,682.196,363.4,-454.633,682.202,364.273,0.103403,0.269528,-0.00582346,2.40751e-06
1000,571958733240799233,117963,17,4,3158,-133.566,1010.75,1078.6,-133.563,1010.75,1078.32,0.278211,0.0431133,0.0579876,2.40751e-06
1000,571958733240799233,118466,18,2,67,357.818,769.943,1217.5,359.764,773.929,1217.5,0.134991,-0.24008,0.0727308,2.40751e-06
1000,571958733240799233,119468,18,6,85,-603.32,599.867,1794.5,-604.83,601.636,1794.5,-0.00650876,0.266192,0.0883578,4.10168e-06
1000,571958733240799233,119472,18,6,86,-604.412,624.789,1802.5,-604.874,625.245,1802.5,0.00761152,0.262978,0.0923076,4.81501e-06
1000,571958733240799233,119477,18,6,87,-606.262,611.801,1797.5,-604.975,610.657,1797.5,-0.00234804,0.265911,0.0889165,4.45835e-06
1000,571958733240803330,25756,8,2,218,23.467,20.9221,457.959,23.4689,20.9199,457.966,0.10483,0.0235695,0.14853,0.0
1000,571958801943494656,24103,8,2,138,28.3201,16.232,99.7691,28.3207,16.2313,99.7743,0.683642,0.403006,2.33306,1.99247e-05
1000,571958801943494656,32244,8,4,339,61.8053,36.6781,214.939,61.8055,36.6777,214.935,0.672169,0.423398,2.33227,1.67368e-05
1000,571958801943494656,39183,8,6,603,98.4805,60.589,343.559,98.4816,60.5876,343.558,0.65852,0.444638,2.33166,1.35488e-05
1000,571958801943494656,77645,13,2,704,214.846,148.229,772.0,214.837,148.25,771.931,0.606461,0.504645,2.33081,1.11578e-05
1000,571958801943494656,77886,13,2,744,217.222,150.226,781.0,217.218,150.236,781.091,0.605101,0.505007,2.331,9.16537e-06
1000,571958801943494656,85052,13,4,1154,291.206,216.365,1074.6,291.211,216.357,1074.63,0.570574,0.544968,2.32985,5.97742e-06
1000,571958801943494656,98013,14,2,102,326.636,251.281,1221.5,326.646,251.257,1221.5,0.555727,0.559277,2.32816,5.97742e-06
1000,571958801943494656,99414,14,4,105,392.375,321.197,1504.5,392.216,321.054,1504.5,0.52658,0.588156,2.32671,5.97742e-06
1000,571958801943494656,100739,14,6,104,456.697,396.745,1798.5,456.837,396.845,1798.5,0.497893,0.610084,2.3273,7.5714e-06
1000,571958801943494656,120248,18,10,61,608.016,594.027,2544.5,609.191,595.031,2544.5,0.479561,0.604621,2.33154,1.03609e-05
1000,571958801943494656,120745,18,12,62,694.359,697.258,2952.5,695.663,698.661,2952.5,0.507972,0.576552,2.33038,1.19548e-05
1000,571958939382448128,23908,8,2,135,25.0733,-21.5313,89.7324,25.0734,-21.531,89.7262,0.354685,-0.317288,1.23747,1.2457e-05
1000,571958939382448128,31651,8,4,301,53.758,-48.3169,191.498,53.7576,-48.3176,191.497,0.340666,-0.334326,1.236,1.06451e-05
1000,571958939382448128,39097,8,6,592,83.7293,-79.3485,303.531,83.73,-79.3476,303.53,0.322048,-0.350954,1.23586,8.83317e-06
1000,571958939382448128,45843,8,8,1044,121.063,-122.86,452.182,121.063,-122.859,452.189,0.297572,-0.372077,1.23514,7.24773e-06
1000,571958939382448128,77576,13,2,695,171.784,-194.136,678.8,171.795,-194.129,678.903,0.255984,-0.401102,1.23358,6.34176e-06
1000,571958939382448128,84792,13,4,1084,222.129,-284.977,948.4,222.112,-284.986,948.916,0.20046,-0.427931,1.23396,3.73711e-06
1000,571958939382448128,84797,13,4,1085,219.679,-279.876,934.2,219.689,-279.871,934.139,0.203841,-0.426601,1.234,4.64308e-06
1000,571958939382448128,97665,14,2,60,260.644,-381.79,1221.5,260.584,-381.719,1221.5,0.146748,-0.448869,1.23157,3.73711e-06
1000,571958939382448128,99026,14,4,59,287.829,-483.905,1498.5,287.71,-483.764,1498.5,0.0957662,-0.457405,1.23339,3.73711e-06
1000,571958939382448128,100360,14,6,56,304.594,-593.393,1795.5,304.438,-593.101,1795.5,0.0462823,-0.453633,1.23671,5.09606e-06
1000,571958939382448128,119666,18,8,32,312.084,-722.922,2144.5,310.286,-719.322,2144.5,0.00253185,-0.439967,1.24125,6.56826e-06
1000,571958939382448128,120104,18,10,31,307.618,-857.796,2552.5,307.728,-858.089,2552.5,-0.00506046,-0.409998,1.24917,7.47422e-06
1000,571959008101924864,18515,8,2,86,17.7838,-26.2702,-100.19,17.7842,-26.2697,-100.184,0.318616,-0.452722,-1.81271,0.0
1000,571959008101924864,26766,8,4,108,42.0811,-59.2004,-234.437,42.0829,-59.1984,-234.434,0.338077,-0.437807,-1.81204,0.0
1000,571959008118706177,70327,12,12,73,631.686,-279.661,-1215.5,631.4,-279.514,-1215.5,-0.069632,-0.16254,-0.181713,8.94642e-06
1000,571959008118706177,70362,12,12,76,630.523,-282.267,-1218.5,630.238,-282.191,-1218.5,-0.0712436,-0.161761,-0.181656,1.23873e-05
1000,571959008118706177,72498,13,2,224,226.6,120.41,-497.0,226.599,120.413,-497.054,0.173904,0.0714341,-0.182732,2.06456e-05
1000,571959008118706177,79366,13,4,256,332.653,143.708,-603.0,332.647,143.735,-603.173,0.18459,0.00692664,-0.179746,1.51401e-05
1000,571959008118706177,85935,13,6,276,487.955,108.871,-760.0,487.955,108.859,-760.23,0.163932,-0.0852251,-0.178164,1.1011e-05
1000,571959008118706177,91541,13,8,48,652.63,-124.681,-1051.86,652.631,-124.68,-1051.83,0.0226306,-0.176578,-0.182157,6.19367e-06
1000,571959008118706177,91543,13,8,49,650.59,-111.291,-1038.04,650.598,-111.264,-1038.0,0.030692,-0.175931,-0.181762,6.19367e-06
1000,571959145540878336,4534,7,6,67,128.62,108.332,-1098.0,128.634,108.323,-1098.0,0.145246,0.189149,-1.52108,3.48394e-06
1000,571959145540878336,6935,7,8,67,114.769,91.241,-958.0,114.767,91.2401,-958.0,0.153652,0.178772,-1.52199,3.48394e-06
1000,571959145540878336,9639,7,10,65,100.66,75.6505,-822.0,100.668,75.6388,-822.0,0.162066,0.170696,-1.52212,3.48394e-06
1000,571959145540878336,9698,7,10,67,100.232,75.2055,-818.0,100.242,75.1912,-818.0,0.162731,0.170345,-1.52424,5.03236e-06
1000,571959145540878336,12632,7,12,65,87.5893,62.5152,-702.0,87.5968,62.5137,-702.0,0.169708,0.162992,-1.52433,6.19367e-06
1000,571959145540878336,12697,7,12,67,87.1661,62.0807,-698.0,87.153,62.0891,-698.0,0.168478,0.161372,-1.52528,6.96788e-06
1000,571959145540878336,15627,7,14,63,75.8115,51.7058,-597.5,75.813,51.6999,-597.5,0.175804,0.152979,-1.52582,8.5163e-06
1000,571959145540878336,17923,8,2,74,28.2325,16.3301,-208.528,28.2314,16.3313,-208.539,0.198277,0.126032,-1.5272,1.16131e-05
1000,571959145540878336,25882,8,4,19,60.2773,38.7699,-464.918,60.2817,38.7639,-464.904,0.184036,0.143221,-1.52688,1.00647e-05
1000,571959145540878336,63980,12,2,111,255.354,359.058,-2954.5,255.282,358.933,-2954.5,0.0972968,0.188002,-1.51969,6.96788e-06
1000,571959145540878336,65169,12,4,109,230.107,305.844,-2548.5,230.359,306.135,-2548.5,0.0865591,0.207024,-1.51975,6.19367e-06
1000,571959145540878336,66422,12,6,109,207.257,250.609,-2148.5,207.252,250.612,-2148.5,0.0883241,0.213518,-1.51999,5.03236e-06
1000,571959145540878336,67720,12,8,109,185.103,201.057,-1798.5,185.409,201.459,-1798.5,0.102414,0.21188,-1.52037,3.48394e-06
1000,571959420418785280,19926,8,2,102,14.8961,-29.5133,-1.80748,14.8974,-29.5122,-1.80847,0.247224,-0.512586,-0.0970134,1.50615e-05
1000,571959420418785280,28752,8,4,203,31.451,-65.6234,-8.57807,31.4518,-65.6229,-8.57566,0.225819,-0.521886,-0.0964268,1.26517e-05
1000,571959420418785280,36010,8,6,329,47.8236,-105.937,-15.9266,47.8248,-105.936,-15.9269,0.201889,-0.531139,-0.0959263,1.02418e-05
1000,571959420418785280,42549,8,8,493,66.3367,-159.178,-25.5027,66.3337,-159.18,-25.504,0.170014,-0.541362,-0.0975998,8.43445e-06
1000,571959420418785280,74634,13,2,413,88.7048,-244.409,-40.2,88.6952,-244.411,-40.222,0.118791,-0.552541,-0.0930716,6.9283e-06
1000,571959420418785280,81099,13,4,521,104.609,-343.785,-56.8,104.579,-343.789,-56.7981,0.0602631,-0.561176,-0.0928546,4.51845e-06
1000,571959420418785280,87798,13,6,725,109.072,-484.955,-79.6,109.082,-484.954,-80.0471,-0.0215866,-0.563179,-0.0938336,4.51845e-06
1000,571959420418785280,93898,13,8,946,87.1695,-653.676,-108.4,87.1748,-653.677,-108.379,-0.122264,-0.548794,-0.0919536,4.51845e-06
1000,571959420418785280,109902,17,2,1111,33.4847,-819.72,-140.8,33.4776,-819.719,-136.941,-0.221381,-0.515835,-0.090148,5.72338e-06
1000,571959420418785280,114835,17,4,1252,-85.0734,-1021.31,-179.0,-85.0938,-1021.3,-174.577,-0.342478,-0.442473,-0.0897704,9.03691e-06
1000,571959420418785280,114839,17,4,1253,-80.8048,-1015.77,-168.2,-80.83,-1015.76,-173.466,-0.339822,-0.444805,-0.0890275,7.83199e-06
1000,571959489138262016,21331,8,2,112,-31.8862,1.75579,-33.8343,-31.886,1.75913,-33.8412,-0.356711,0.00973538,-0.422007,0.0
1000,571959489155043329,21298,8,2,112,-31.4588,9.33212,-41.4393,-31.459,9.32801,-41.4379,0.138242,0.262738,-0.118103,2.35432e-05
1000,571959489155043329,74262,13,2,390,23.8954,256.863,-144.4,23.8814,256.866,-144.396,-0.0106966,0.294508,-0.117398,1.60094e-05
1000,571959489155043329,80834,13,4,490,8.0831,363.479,-187.4,8.09448,363.477,-187.381,-0.0774431,0.283292,-0.115708,1.08299e-05
1000,571959489155043329,87587,13,6,684,-53.6118,500.796,-247.4,-53.5792,500.794,-246.955,-0.16105,0.244315,-0.115878,7.06296e-06
1000,571959489155043329,93426,13,8,796,-179.648,630.695,-319.2,-179.635,630.697,-319.133,-0.239899,0.164753,-0.117367,8.94642e-06
1000,571959489155043329,109270,17,2,820,-413.961,713.991,-417.4,-414.144,713.925,-420.942,-0.287705,0.0233717,-0.116448,1.41259e-05
1000,571959970174599168,1446,7,2,108,-109.036,3.8648,-1498.0,-109.05,3.85017,-1498.0,-0.378389,-0.0190971,-5.28056,8.13311e-06
1000,571959970174599168,3196,7,4,106,-94.661,4.41563,-1297.5,-94.6483,4.40444,-1297.5,-0.380523,-0.0109247,-5.2809,7.04869e-06
1000,571959970174599168,5338,7,6,106,-80.1986,4.68174,-1097.5,-80.2152,4.66818,-1097.5,-0.380335,-0.000892068,-5.28168,5.15097e-06
1000,571959970174599168,7880,7,8,106,-70.1296,4.59146,-957.5,-70.1295,4.60856,-957.5,-0.380167,0.00417691,-5.28231,4.06655e-06
1000,571959970174599168,10801,7,10,106,-60.0181,4.39752,-817.5,-60.0277,4.41733,-817.5,-0.381852,0.0112096,-5.28314,4.06655e-06
1000,571959970174599168,10861,7,12,1,-51.7178,4.13,-702.5,-51.7123,4.11308,-702.5,-0.382059,0.0164988,-5.28315,4.06655e-06
1000,571959970174599168,13753,7,12,104,-51.6821,4.10332,-702.0,-51.6762,4.1115,-702.0,-0.381906,0.0167005,-5.28321,6.23538e-06
1000,571959970174599168,13796,7,12,106,-51.3509,4.11664,-697.5,-51.35,4.09707,-697.5,-0.383909,0.0172023,-5.2836,7.5909e-06
1000,571959970174599168,13870,7,14,1,-44.4424,3.74965,-602.5,-44.4395,3.75765,-602.5,-0.384336,0.0209716,-5.2836,9.21752e-06
1000,571959970174599168,16793,7,14,104,-44.3908,3.74119,-602.0,-44.4031,3.75565,-602.0,-0.384222,0.0211287,-5.28369,1.13863e-05
1000,571959970174599168,16821,7,14,106,-44.0765,3.74475,-597.5,-44.0748,3.73845,-597.5,-0.385976,0.019342,-5.28404,1.35552e-05
1000,571960038894075904,459,7,2,35,66.44,-142.612,-1498.0,66.4597,-142.611,-1498.0,0.0905653,-0.299814,-2.99944,5.09606e-06
1000,571960038894075904,2017,7,4,35,60.0252,-122.637,-1298.0,60.0439,-122.64,-1298.0,0.100213,-0.296141,-3.00001,3.73711e-06
1000,571960038894075904,2062,7,4,37,60.1952,-123.022,-1302.0,60.1787,-123.038,-1302.0,0.101706,-0.298455,-2.99926,3.73711e-06
1000,571960038894075904,3911,7,6,35,52.95,-103.023,-1098.0,52.9453,-103.033,-1098.0,0.110115,-0.292935,-3.00064,4.64308e-06
1000,571960038894075904,3959,7,6,37,53.1038,-103.406,-1102.0,53.0935,-103.423,-1102.0,0.112032,-0.292644,-2.99998,3.73711e-06
1000,571960038894075904,6239,7,8,36,47.6595,-89.4001,-958.0,47.6507,-89.4101,-958.0,0.119311,-0.293151,-3.00111,6.34176e-06
1000,571960038894075904,8907,7,10,36,41.8764,-75.7913,-818.0,41.8751,-75.797,-818.0,0.128696,-0.288349,-3.00178,7.24773e-06
1000,571960038894075904,11886,7,12,36,36.576,-64.3278,-698.0,36.577,-64.3137,-698.0,0.136452,-0.286447,-3.00223,8.83317e-06
1000,571960038894075904,14930,7,14,36,31.9293,-54.8311,-598.0,31.9237,-54.8237,-598.0,0.143441,-0.284163,-3.00323,1.06451e-05
1000,571960038894075904,16994,8,2,38,17.0456,-27.5934,-303.596,17.0458,-27.5931,-303.593,0.159618,-0.27528,-3.00449,1.2457e-05
1000,571960038894075904,63568,12,2,52,94.8081,-284.107,-2948.5,94.961,-284.469,-2948.5,0.0375657,-0.278645,-3.00077,7.47422e-06
1000,571960038894075904,64794,12,4,52,89.6025,-246.415,-2548.5,89.6832,-246.635,-2548.5,0.0457041,-0.290136,-3.00039,6.56826e-06
1000,571960107613552640,15669,7,14,65,140.361,91.2704,-602.0,140.367,91.2549,-602.0,0.342129,0.283143,-1.60788,7.5909e-06
1000,571960107613552640,18781,8,2,90,28.6655,15.1021,-113.247,28.6655,15.102,-113.251,0.390127,0.216263,-1.61005,1.35552e-05
1000,571960107613552640,26859,8,4,115,62.3204,35.1335,-254.618,62.3206,35.1332,-254.631,0.377455,0.238484,-1.60948,1.13863e-05
1000,571960107613552640,33681,8,6,83,99.1414,59.7779,-414.521,99.1412,59.7781,-414.51,0.363216,0.257998,-1.60919,9.21752e-06
1000,571960107613552640,65183,12,4,110,424.333,531.635,-2548.5,424.637,532.027,-2548.5,0.155075,0.389326,-1.60718,7.04869e-06
1000,571960107613552640,66437,12,6,110,384.772,433.966,-2148.5,384.607,433.751,-2148.5,0.171225,0.396614,-1.6046,5.15097e-06
1000,571960107613552640,67715,12,8,108,344.69,348.85,-1801.5,344.408,348.542,-1801.5,0.20185,0.388857,-1.60301,4.06655e-06
1000,571960107613552640,69077,12,10,105,303.804,278.04,-1504.5,303.645,277.887,-1504.5,0.236368,0.372984,-1.60295,4.06655e-06
1000,571960107613552640,70601,12,12,103,258.085,212.982,-1218.5,258.44,213.258,-1218.5,0.270811,0.349493,-1.60481,4.06655e-06
1000,571960107613552640,71442,13,2,65,206.137,152.508,-927.6,206.126,152.525,-927.896,0.305954,0.321208,-1.60669,6.23538e-06
1000,571960107613552640,105041,16,2,65,463.5,623.587,-2944.5,464.456,624.982,-2944.5,0.172726,0.36303,-1.61059,8.13311e-06
1000,571960176333029376,18139,8,2,80,-31.7601,3.99101,-161.716,-31.7599,3.99503,-161.731,-0.485486,0.0708401,-2.53792,0.0
1000,571960176333029376,26279,8,4,64,-71.558,10.6997,-369.688,-71.558,10.7005,-369.688,-0.483758,0.0939619,-2.53665,0.0
1000,571960176349810689,14718,7,14,30,23.5974,-131.095,-602.0,23.602,-131.101,-602.0,0.0917263,-0.222535,-0.306396,0.0
