hit_id,x,y,z,volume_id,layer_id,module_id,phi_rad,wedge_index
29058,62.736900,35.402700,-48.537300,8,4,211,0.513759,74
29074,62.393600,35.872700,-16.330100,8,4,211,0.521791,74
29055,61.992400,36.422000,-12.359400,8,4,211,0.531195,74
30175,61.327000,36.493500,15.370300,8,4,243,0.536782,74
30195,61.205100,36.660300,17.818800,8,4,243,0.539665,74
30203,62.249700,35.230300,19.189400,8,4,243,0.515007,74
30180,62.472600,34.925200,30.396800,8,4,243,0.509764,74
30173,61.558900,36.176000,49.623600,8,4,243,0.531300,74
31126,63.185900,34.788000,72.529800,8,4,275,0.503278,74
31111,62.896900,35.183600,99.639100,8,4,275,0.510020,74
31109,61.972500,36.449100,107.986000,8,4,275,0.531660,74
31106,62.544800,35.665600,112.785000,8,4,275,0.518250,74
31753,62.187000,35.316100,208.584000,8,4,307,0.516483,74
32245,62.609000,35.577700,209.957000,8,4,339,0.516748,74
32244,61.805300,36.678100,214.939000,8,4,339,0.535586,74
32248,62.350000,35.932400,229.125000,8,4,339,0.522812,74
32251,63.101800,34.903200,260.848000,8,4,339,0.505239,74
32626,62.943200,34.280900,287.003000,8,4,371,0.498713,74
32625,61.469400,36.298500,319.848000,8,4,371,0.533415,74
32623,61.609700,36.106400,336.300000,8,4,371,0.530099,74
32920,62.020200,36.383800,372.922000,8,4,403,0.530541,74
32926,62.242300,36.079800,383.523000,8,4,403,0.525334,74
32923,62.376600,35.895900,418.614000,8,4,403,0.522188,74
33154,63.080300,34.093200,478.306000,8,4,435,0.495499,74
33398,100.360000,59.065800,-451.351000,8,6,31,0.531950,74
33680,102.791000,55.298500,-365.380000,8,6,83,0.493560,74
34013,102.982000,55.848000,-343.277000,8,6,135,0.496919,74
34014,100.582000,58.794000,-315.970000,8,6,135,0.528973,74
34012,100.455000,58.949500,-295.507000,8,6,135,0.530676,74
34011,101.781000,57.322800,-280.551000,8,6,135,0.512919,74
34438,102.315000,55.883000,-276.478000,8,6,187,0.499910,74
34428,102.781000,55.311300,-273.272000,8,6,187,0.493698,74
34426,101.104000,54.555700,-269.239000,8,6,186,0.494823,74
34436,99.837100,58.924200,-236.622000,8,6,187,0.533185,74
34435,100.690000,57.877100,-220.166000,8,6,187,0.521688,74
34908,101.523000,57.639300,-171.259000,8,6,239,0.516366,74
35488,100.530000,58.073900,-86.391500,8,6,291,0.523844,74
35492,100.658000,57.917300,-78.270300,8,6,291,0.522125,74
35493,102.605000,55.527300,-71.090600,8,6,291,0.496043,74
36222,101.541000,54.790300,-70.386600,8,6,342,0.494814,74
35486,101.130000,54.513000,-70.120700,8,6,290,0.494389,74
36234,99.830800,59.715600,-41.245300,8,6,343,0.539071,74
36240,101.932000,57.137000,-38.284800,8,6,343,0.510900,74
36230,101.886000,57.193700,-27.607000,8,6,343,0.511515,74
36231,100.781000,58.549800,-20.405000,8,6,343,0.526302,74
36235,99.813300,59.737100,-19.157000,8,6,343,0.539307,74
37059,102.773000,55.321700,29.943100,8,6,395,0.493809,74
37053,100.514000,58.093500,37.956800,8,6,395,0.524059,74
37048,102.421000,55.753200,39.246900,8,6,395,0.498498,74
37046,100.082000,58.623200,43.545500,8,6,395,0.529877,74
37052,100.656000,57.919300,49.471700,8,6,395,0.522149,74
37760,101.885000,57.195000,75.111000,8,6,447,0.511529,74
37756,101.464000,57.710800,98.228500,8,6,447,0.517148,74
37761,102.269000,56.723300,114.649000,8,6,447,0.506405,74
37759,100.159000,59.312300,120.865000,8,6,447,0.534651,74
38332,100.616000,57.968600,160.506000,8,6,499,0.522688,74
38338,100.334000,58.314400,166.744000,8,6,499,0.526483,74
38336,99.907200,58.838100,172.498000,8,6,499,0.532238,74
38334,101.262000,57.175900,180.958000,8,6,499,0.514009,74
38335,100.186000,58.496500,182.724000,8,6,499,0.528481,74
38337,100.914000,57.602800,197.422000,8,6,499,0.518680,74
39186,99.953700,58.781000,328.341000,8,6,603,0.531610,74
39185,100.046000,58.667300,334.056000,8,6,603,0.530362,74
39179,101.148000,54.485900,344.185000,8,6,602,0.494107,74
39184,102.580000,55.558600,349.708000,8,6,603,0.496381,74
39514,102.978000,55.853500,351.258000,8,6,655,0.496976,74
39518,101.843000,57.246500,367.766000,8,6,655,0.512090,74
39516,102.463000,56.485900,373.132000,8,6,655,0.503826,74
39515,100.026000,59.476200,410.383000,8,6,655,0.536445,74
39805,101.221000,54.368800,437.065000,8,6,706,0.492908,74
39809,102.156000,56.077900,444.030000,8,6,707,0.502032,74
39810,100.893000,57.628400,463.886000,8,6,707,0.518961,74
40100,151.359000,83.329400,-463.374000,8,8,46,0.503259,74
40097,147.861000,87.802400,-453.013000,8,8,46,0.535861,74
40099,148.672000,86.766100,-436.679000,8,8,46,0.528279,74
40417,150.059000,84.187700,-408.822000,8,8,124,0.511273,74
40418,151.940000,81.781700,-385.067000,8,8,124,0.493777,74
40803,148.134000,87.453300,-341.707000,8,8,202,0.533306,74
40800,150.221000,84.784400,-326.934000,8,8,202,0.513830,74
40804,148.291000,87.252300,-306.098000,8,8,202,0.531836,74
40801,150.779000,84.071300,-296.296000,8,8,202,0.508644,74
41167,149.441000,84.978700,-256.194000,8,8,280,0.517044,74
41168,150.540000,83.573300,-228.080000,8,8,280,0.506794,74
41166,148.490000,86.195000,-225.605000,8,8,280,0.525940,74
41169,149.167000,85.328500,-214.352000,8,8,280,0.519602,74
41608,147.710000,87.996300,-181.788000,8,8,358,0.537279,74
41607,150.615000,84.281200,-146.599000,8,8,358,0.510169,74
41609,150.317000,84.662200,-144.349000,8,8,358,0.512940,74
42086,147.180000,87.869500,-130.534000,8,8,436,0.538226,74
42094,147.754000,87.136300,-115.697000,8,8,436,0.532841,74
42093,150.560000,83.547400,-105.485000,8,8,436,0.506606,74
42089,149.104000,85.409700,-83.713600,8,8,436,0.520194,74
42091,148.919000,85.645700,-74.787100,8,8,436,0.521921,74
42711,149.393000,85.843800,-67.311600,8,8,514,0.521547,74
42715,151.829000,82.727400,-41.607100,8,8,514,0.498898,74
43381,147.221000,87.817800,9.312890,8,8,592,0.537844,74
43382,148.687000,85.942800,14.360000,8,8,592,0.524095,74
43386,147.354000,87.647800,40.872800,8,8,592,0.536595,74
43385,147.734000,87.160900,45.652800,8,8,592,0.533023,74
43383,147.363000,87.635800,57.238300,8,8,592,0.536508,74
43388,148.275000,86.469700,67.191300,8,8,592,0.527953,74
43942,147.568000,88.177100,73.231900,8,8,670,0.538605,74
43944,148.226000,87.336200,82.752600,8,8,670,0.532448,74
44453,151.631000,82.177300,159.631000,8,8,748,0.496646,74
44450,148.201000,86.563900,163.666000,8,8,748,0.528645,74
44451,147.046000,88.041100,189.575000,8,8,748,0.539486,74
44903,151.771000,82.802000,236.345000,8,8,826,0.499437,74
44897,151.008000,80.834400,271.535000,8,8,825,0.491486,74
44902,148.938000,86.424800,276.930000,8,8,826,0.525789,74
45299,149.360000,85.081800,297.710000,8,8,904,0.517799,74
45300,148.561000,86.103900,323.490000,8,8,904,0.525274,74
45298,147.990000,86.834000,333.551000,8,8,904,0.530624,74
45602,151.184000,83.553400,356.917000,8,8,982,0.504883,74
17041,27.825400,16.785800,-296.018000,8,2,42,0.542809,75
17410,27.303300,16.627100,-250.032000,8,2,58,0.546995,75
17412,26.490300,17.537300,-247.415000,8,2,58,0.584784,75
17414,27.433900,16.480900,-209.832000,8,2,58,0.540970,75
17921,27.227900,17.454700,-208.988000,8,2,74,0.570064,75
17924,27.471800,17.181700,-174.946000,8,2,74,0.558909,75
17941,27.198800,17.487300,-160.630000,8,2,74,0.571399,75
18761,26.640600,17.369100,-104.336000,8,2,90,0.577765,75
18773,26.498400,17.528200,-99.156200,8,2,90,0.584404,75
18799,26.914500,17.062400,-93.746400,8,2,90,0.565008,75
18764,26.893000,17.086500,-89.693300,8,2,90,0.566008,75
20489,27.445400,17.211300,-56.289900,8,2,106,0.560116,75
20396,27.539500,17.105900,-54.581100,8,2,106,0.555819,75
20458,27.099400,17.598700,-52.771100,8,2,106,0.575962,75
20453,27.324200,17.347000,-46.676700,8,2,106,0.565657,75
20403,27.595700,17.042900,-45.393800,8,2,106,0.553255,75
20409,27.622600,17.012900,-35.911800,8,2,106,0.552032,75
20434,27.715600,16.908700,-35.188300,8,2,106,0.547797,75
20512,26.854400,17.872900,-21.166500,8,2,106,0.587228,75
20506,27.837000,16.772800,-17.446800,8,2,106,0.542282,75
20487,26.941800,17.775100,-7.669300,8,2,106,0.583205,75
20404,27.190100,17.497100,-6.486030,8,2,106,0.571799,75
22675,27.339600,16.586500,7.184380,8,2,122,0.545320,75
22570,26.606700,17.407000,7.202030,8,2,122,0.579346,75
22564,27.388800,16.531300,13.992600,8,2,122,0.543047,75
22583,26.855500,17.128400,17.320700,8,2,122,0.567750,75
22664,26.591600,17.423900,19.027800,8,2,122,0.580051,75
22655,26.485700,17.542500,21.357200,8,2,122,0.585000,75
22659,27.265600,16.669300,27.479100,8,2,122,0.548736,75
22657,26.722500,17.277300,28.129800,8,2,122,0.573943,75
22617,26.764100,17.230800,29.826800,8,2,122,0.572006,75
22579,27.247800,16.689300,42.557200,8,2,122,0.549561,75
22640,27.054900,16.905200,43.841100,8,2,122,0.558490,75
22622,27.417200,16.499600,51.818100,8,2,122,0.541740,75
24099,27.733500,16.888700,75.826200,8,2,138,0.546985,75
24084,27.059000,17.643900,97.592900,8,2,138,0.577817,75
24116,27.874000,16.731500,103.565000,8,2,138,0.540607,75
24872,27.240400,16.697500,150.203000,8,2,154,0.549900,75
24869,26.820500,17.167600,150.815000,8,2,154,0.569379,75
24898,27.369500,16.553000,162.941000,8,2,154,0.543939,75
24884,26.983400,16.985300,172.813000,8,2,154,0.561809,75
24871,26.459000,17.572300,174.737000,8,2,154,0.586247,75
24874,26.849800,17.134800,186.760000,8,2,154,0.568016,75
24893,27.343900,16.581700,189.097000,8,2,154,0.545122,75
24896,26.512300,17.512700,206.805000,8,2,154,0.583756,75
24887,26.916800,17.059800,210.303000,8,2,154,0.564901,75
25342,27.370700,17.294900,214.024000,8,2,170,0.563529,75
25356,27.234800,17.447000,266.056000,8,2,170,0.569749,75
25338,27.574900,17.066300,279.347000,8,2,170,0.554206,75
25626,26.867700,17.114800,294.157000,8,2,186,0.567184,75
25621,27.184600,16.760000,294.619000,8,2,186,0.552482,75
25895,61.220900,40.895500,-479.621000,8,4,20,0.588924,75
25881,60.901400,37.915500,-472.384000,8,4,19,0.556851,75
25885,61.276600,37.401800,-469.272000,8,4,19,0.548014,75
25890,59.564400,39.745800,-466.500000,8,4,19,0.588423,75
25882,60.277300,38.769900,-464.918000,8,4,19,0.571575,75
26483,61.979500,40.197900,-306.747000,8,4,84,0.575368,75
26476,60.301800,38.736400,-297.546000,8,4,83,0.570997,75
26862,60.205000,38.029500,-224.989000,8,4,115,0.563379,75
26857,60.683800,37.374100,-223.240000,8,4,115,0.552016,75
27376,60.803100,38.050000,-201.627000,8,4,147,0.559168,75
27382,61.260700,37.423600,-198.470000,8,4,147,0.548389,75
27411,61.604300,40.542900,-187.977000,8,4,148,0.582061,75
27368,59.790600,39.436200,-182.240000,8,4,147,0.583075,75
27388,60.408800,38.589800,-159.087000,8,4,147,0.568469,75
27391,61.426400,40.706500,-146.873000,8,4,148,0.585243,75
27380,59.657800,39.618000,-142.784000,8,4,147,0.586215,75
28126,61.601300,39.873000,-131.506000,8,4,180,0.574457,75
28097,59.782100,38.608500,-127.510000,8,4,179,0.573431,75
28110,60.585500,37.508500,-111.434000,8,4,179,0.554346,75
28109,60.114000,38.154000,-102.726000,8,4,179,0.565540,75
28105,59.146200,39.479000,-99.973200,8,4,179,0.588567,75
28111,60.014600,38.290200,-96.333300,8,4,179,0.567904,75
28128,61.434400,40.026500,-85.233200,8,4,180,0.577452,75
28101,59.683800,38.743000,-82.589000,8,4,179,0.575769,75
28133,61.490700,39.974700,-81.777700,8,4,180,0.576441,75
28118,60.866500,40.548800,-81.203200,8,4,180,0.587674,75
29071,60.562400,38.379600,-65.560700,8,4,211,0.564845,75
29063,61.526700,37.059500,-49.155100,8,4,211,0.542132,75
29069,60.467700,38.509300,-44.941000,8,4,211,0.567081,75
29087,61.400600,40.730200,-26.617300,8,4,212,0.585704,75
29080,61.477100,40.659900,-26.288700,8,4,212,0.584336,75
29049,59.648700,39.630500,-25.944500,8,4,211,0.586431,75
29054,59.641900,39.639700,-25.574300,8,4,211,0.586590,75
29053,60.308700,38.726900,-24.302700,8,4,211,0.570833,75
29110,61.571500,40.573000,-22.171600,8,4,212,0.582646,75
29070,59.830500,39.381600,-21.377100,8,4,211,0.582132,75
29075,60.284200,38.760400,-20.974700,8,4,211,0.571411,75
29060,60.950600,37.848100,-18.643000,8,4,211,0.555691,75
29104,61.820900,40.343700,-12.254200,8,4,212,0.578194,75
29047,59.899200,39.287500,-11.845100,8,4,211,0.580507,75
29061,60.164500,38.924300,-2.582760,8,4,211,0.574238,75
30199,59.504300,38.988800,7.071870,8,4,243,0.580041,75
30231,61.177500,40.262700,7.071870,8,4,244,0.582069,75
30182,59.329700,39.227800,24.547700,8,4,243,0.584197,75
30232,61.564800,39.906600,24.772400,8,4,244,0.575112,75
30204,60.442000,37.705000,25.391200,8,4,243,0.557751,75
30201,59.425800,39.096200,34.142400,8,4,243,0.581908,75
30205,59.942500,38.388800,34.156600,8,4,243,0.569616,75
30244,61.081000,40.351500,35.215400,8,4,244,0.583807,75
30193,60.969000,36.983500,40.829100,8,4,243,0.545255,75
30183,60.273300,37.936000,50.514400,8,4,243,0.561757,75
30196,60.799300,37.215900,60.756600,8,4,243,0.549277,75
30178,60.739600,37.297600,64.949000,8,4,243,0.550692,75
31124,59.579900,39.724600,73.190700,8,4,275,0.588057,75
31128,61.405300,40.725900,75.358200,8,4,276,0.585620,75
31117,61.450200,37.164200,79.875100,8,4,275,0.543931,75
31115,60.970400,37.821000,88.906300,8,4,275,0.555225,75
31756,59.855800,38.507500,154.127000,8,4,307,0.571678,75
31751,60.576100,37.521500,162.225000,8,4,307,0.554570,75
31754,59.517000,38.971300,207.721000,8,4,307,0.579737,75
32240,59.961000,39.202900,209.276000,8,4,339,0.579047,75
32255,61.896400,40.274200,215.334000,8,4,340,0.576847,75
32243,60.163000,38.926300,222.031000,8,4,339,0.574273,75
32252,61.241500,37.449900,223.358000,8,4,339,0.548841,75
32264,61.980400,40.197000,229.117000,8,4,340,0.575351,75
32250,60.036300,39.099800,243.997000,8,4,339,0.577267,75
32259,61.690900,40.463200,251.239000,8,4,340,0.580513,75
32246,59.554100,39.759900,261.622000,8,4,339,0.588667,75
32269,61.318700,40.805500,269.210000,8,4,340,0.587171,75
32621,60.633400,37.443100,307.161000,8,4,371,0.553211,75
32932,61.448200,40.686500,373.975000,8,4,404,0.584853,75
32919,61.369400,37.274800,391.916000,8,4,403,0.545831,75
33155,60.431500,37.719400,457.413000,8,4,435,0.558001,75
33153,61.067500,36.848700,485.761000,8,4,435,0.542923,75
33151,60.578800,37.517700,490.452000,8,4,435,0.554505,75
33399,98.302100,61.591600,-443.963000,8,6,31,0.559716,75
33397,97.110100,63.054500,-429.756000,8,6,31,0.575890,75
33681,99.141400,59.777900,-414.521000,8,6,83,0.542590,75
33683,98.751300,60.256600,-361.126000,8,6,83,0.547875,75
34015,98.106500,61.831700,-301.875000,8,6,135,0.562366,75
34439,97.574000,61.701400,-269.273000,8,6,187,0.563871,75
34430,95.788100,63.893100,-231.381000,8,6,187,0.588251,75
34434,97.599800,61.669700,-229.525000,8,6,187,0.563519,75
34431,97.132800,62.242900,-214.228000,8,6,187,0.569882,75
34909,98.851100,60.917900,-174.271000,8,6,239,0.552289,75
34907,96.413300,63.909600,-155.133000,8,6,239,0.585370,75
34910,96.438600,63.878600,-154.958000,8,6,239,0.585026,75
35495,95.777400,63.906200,-128.826000,8,6,291,0.588397,75
35491,98.741100,60.269100,-123.647000,8,6,291,0.548013,75
35496,96.509400,63.007900,-98.461500,8,6,291,0.578389,75
35487,99.267000,59.623700,-71.439600,8,6,291,0.540890,75
36236,97.285300,62.839500,-56.270700,8,6,343,0.573509,75
36241,97.407500,62.689500,-40.375600,8,6,343,0.571849,75
37057,97.520700,61.766900,3.021880,8,6,395,0.564597,75
37051,98.925500,60.042800,20.538400,8,6,395,0.545514,75
37047,99.213600,59.689200,25.862500,8,6,395,0.541612,75
37060,98.846500,60.139800,34.428800,8,6,395,0.546585,75
37050,98.510700,60.551900,48.592000,8,6,395,0.551139,75
37045,96.723800,62.744800,67.368500,8,6,395,0.575461,75
37755,96.208900,64.160500,108.925000,8,6,447,0.588155,75
37754,96.702800,63.554300,126.573000,8,6,447,0.581429,75
38783,96.897000,63.316000,213.513000,8,6,551,0.578787,75
38784,97.194600,62.950800,249.563000,8,6,551,0.574741,75
39187,96.928700,62.493300,329.147000,8,6,603,0.572665,75
39182,98.924100,60.044600,331.433000,8,6,603,0.545533,75
39183,98.480500,60.589000,343.559000,8,6,603,0.551549,75
39517,96.628400,63.645700,363.351000,8,6,655,0.582442,75
39811,98.096000,61.060800,424.282000,8,6,707,0.556770,75
40103,145.362000,93.936200,-477.571000,8,8,47,0.573715,75
40426,144.807000,93.808200,-369.877000,8,8,125,0.574838,75
40415,143.662000,92.368700,-366.050000,8,8,124,0.571409,75
40808,144.022000,95.391800,-347.104000,8,8,203,0.585003,75
40811,145.122000,94.196700,-324.308000,8,8,203,0.575733,75
40802,146.087000,90.072100,-314.988000,8,8,202,0.552511,75
40805,145.670000,93.601200,-287.447000,8,8,203,0.571125,75
41165,145.974000,89.412900,-266.152000,8,8,280,0.549579,75
41173,143.193000,95.561100,-264.003000,8,8,281,0.588482,75
41170,144.325000,94.331000,-234.046000,8,8,281,0.578903,75
41618,147.225000,91.912600,-208.164000,8,8,359,0.558096,75
41606,146.017000,90.161800,-205.957000,8,8,358,0.553170,75
41616,146.967000,92.193100,-181.198000,8,8,359,0.560255,75
41605,145.361000,90.999600,-179.210000,8,8,358,0.559336,75
41611,145.020000,94.307100,-168.746000,8,8,359,0.576589,75
41614,146.181000,93.046400,-142.795000,8,8,359,0.566837,75
41604,144.487000,92.117500,-141.216000,8,8,358,0.567572,75
42090,144.049000,91.874600,-140.807000,8,8,436,0.567752,75
42097,144.610000,94.021300,-132.095000,8,8,437,0.576496,75
42088,145.203000,90.398400,-130.781000,8,8,436,0.556847,75
42092,146.096000,89.257000,-101.216000,8,8,436,0.548430,75
42712,145.949000,90.248400,-58.481000,8,8,514,0.553807,75
42718,145.043000,94.282000,-43.887600,8,8,515,0.576395,75
42710,146.393000,89.680700,-27.632500,8,8,514,0.549634,75
42725,145.187000,94.125600,-16.071900,8,8,515,0.575183,75
42719,145.379000,93.917900,-13.328400,8,8,515,0.573573,75
42721,146.086000,93.149400,-11.346900,8,8,515,0.567633,75
42716,144.227000,92.451100,-11.178100,8,8,514,0.570030,75
42723,146.968000,92.191900,-9.216400,8,8,515,0.560246,75
42713,145.013000,91.445000,-9.096880,8,8,514,0.562615,75
43384,145.683000,89.785200,10.165600,8,8,592,0.552322,75
43387,146.235000,89.079100,38.992200,8,8,592,0.547121,75
43943,147.401000,88.391700,82.532900,8,8,670,0.540176,75
43940,145.843000,90.383600,127.879000,8,8,670,0.554802,75
44452,146.384000,88.888200,179.282000,8,8,748,0.545716,75
44454,144.671000,93.955300,194.723000,8,8,749,0.575982,75
44906,144.350000,92.293800,238.228000,8,8,826,0.568870,75
44910,145.760000,93.503700,240.832000,8,8,827,0.570370,75
44908,146.665000,89.332600,252.107000,8,8,826,0.547079,75
44907,145.979000,90.209900,262.511000,8,8,826,0.553524,75
44905,147.309000,88.508700,271.278000,8,8,826,0.541035,75
45305,144.680000,93.945600,291.286000,8,8,905,0.575907,75
45306,144.797000,93.818700,302.269000,8,8,905,0.574921,75
45301,143.648000,92.387200,330.101000,8,8,904,0.571545,75
45304,145.314000,93.257200,333.837000,8,8,905,0.570563,75
45916,143.852000,94.844700,488.932000,8,8,1061,0.582900,75
17043,26.448400,18.327400,-327.771000,8,2,42,0.605978,76
17045,25.899800,18.941700,-291.205000,8,2,42,0.631455,76
17047,25.900300,18.941100,-291.200000,8,2,42,0.631431,76
17395,26.379800,17.661100,-209.518000,8,2,58,0.589957,76
17920,26.407800,18.372900,-205.024000,8,2,74,0.607860,76
17925,26.674900,18.073800,-172.038000,8,2,74,0.595505,76
17930,26.754000,17.985300,-171.024000,8,2,74,0.591856,76
17919,26.349100,18.438700,-154.372000,8,2,74,0.610582,76
18792,25.571100,18.566500,-126.840000,8,2,90,0.628012,76
18782,26.005000,18.080600,-126.076000,8,2,90,0.607547,76
18755,25.670400,18.455200,-110.571000,8,2,90,0.623317,76
18795,26.107000,17.966400,-74.252500,8,2,90,0.602751,76
18807,26.249500,17.806900,-72.086200,8,2,90,0.596062,76
18785,26.366700,17.675700,-70.727500,8,2,90,0.590569,76
18803,26.181800,17.882700,-70.201900,8,2,90,0.599239,76
20470,26.147700,18.664100,-70.044300,8,2,106,0.619925,76
20427,26.467000,18.306700,-64.890700,8,2,106,0.605120,76
20482,26.726500,18.016200,-64.831100,8,2,106,0.593128,76
20461,26.572600,18.188400,-58.364400,8,2,106,0.600233,76
20452,26.491900,18.278800,-44.243600,8,2,106,0.603967,76
20493,26.026500,18.799800,-43.446400,8,2,106,0.625558,76
20483,26.051200,18.772200,-42.419500,8,2,106,0.624411,76
20520,25.806600,19.046000,-28.470900,8,2,106,0.635795,76
20471,26.141200,18.671400,-26.669800,8,2,106,0.620227,76
20420,26.368600,18.416800,-22.670100,8,2,106,0.609676,76
20431,26.606100,18.150900,-20.207100,8,2,106,0.598685,76
20408,26.012800,18.815100,-14.748700,8,2,106,0.626194,76
20437,26.602900,18.154400,-13.138800,8,2,106,0.598831,76
20459,25.936700,18.900300,-12.130500,8,2,106,0.629735,76
20438,26.197800,18.608000,-6.079140,8,2,106,0.617598,76
20524,26.098500,18.719100,-4.408430,8,2,106,0.622208,76
20398,26.439600,18.337300,-1.334380,8,2,106,0.606387,76
22649,25.781700,18.330700,-0.252331,8,2,122,0.618068,76
20444,26.188200,18.618700,-0.100665,8,2,106,0.618042,76
22653,25.624800,18.506300,1.896870,8,2,122,0.625472,76
22590,25.504400,18.641000,4.709370,8,2,122,0.631160,76
22591,25.848800,18.255500,7.906140,8,2,122,0.614903,76
22662,26.299800,17.750600,10.138300,8,2,122,0.593704,76
22559,25.639600,18.489800,17.870100,8,2,122,0.624775,76
22678,26.299400,17.751000,21.915600,8,2,122,0.593721,76
22610,26.383000,17.657400,23.269300,8,2,122,0.589804,76
22684,25.575300,18.561700,26.227600,8,2,122,0.627811,76
22637,25.890400,18.208900,29.637800,8,2,122,0.612942,76
22616,25.415300,18.740800,31.386500,8,2,122,0.635377,76
22672,25.894500,18.204300,51.394800,8,2,122,0.612749,76
24093,26.143300,18.669000,82.668700,8,2,138,0.620128,76
24100,26.502200,18.267200,85.045100,8,2,138,0.603489,76
24087,26.125100,18.689400,98.490000,8,2,138,0.620974,76
24102,26.251400,18.548000,115.945000,8,2,138,0.615110,76
24894,26.324400,17.723100,162.278000,8,2,154,0.592552,76
24880,25.358800,18.804100,192.377000,8,2,154,0.638053,76
25335,25.842200,19.006100,214.445000,8,2,170,0.634135,76
25344,26.773300,17.963800,224.819000,8,2,170,0.590969,76
25347,26.673500,18.075500,225.090000,8,2,170,0.595573,76
25349,26.305200,18.487800,265.051000,8,2,170,0.612616,76
25334,26.292300,18.502200,270.256000,8,2,170,0.613213,76
25625,25.711800,18.408900,289.218000,8,2,186,0.621364,76
25900,60.816400,41.267500,-479.665000,8,4,20,0.596190,76
25901,59.090200,42.855000,-475.814000,8,4,20,0.627470,76
25883,59.346000,40.044800,-467.297000,8,4,19,0.593590,76
25894,59.497300,42.480600,-467.083000,8,4,20,0.620055,76
25897,60.724200,41.352300,-463.674000,8,4,20,0.597850,76
25888,59.181000,40.270700,-452.155000,8,4,19,0.597496,76
26157,59.657100,41.661000,-391.424000,8,4,52,0.609612,76
26153,58.936900,39.765600,-390.710000,8,4,51,0.593554,76
26159,58.878200,42.377400,-353.121000,8,4,52,0.623856,76
26484,59.724500,42.271700,-301.734000,8,4,84,0.615927,76
26876,60.276900,41.091000,-267.532000,8,4,116,0.598341,76
26855,58.690000,40.103600,-260.438000,8,4,115,0.599438,76
26867,59.176500,42.103000,-230.009000,8,4,116,0.618390,76
27404,61.110000,40.997500,-163.849000,8,4,148,0.590914,76
27389,59.458800,39.890400,-159.423000,8,4,147,0.590922,76
27392,59.480700,42.495900,-159.294000,8,4,148,0.620357,76
27400,58.929700,43.002600,-158.640000,8,4,148,0.630400,76
27393,61.120300,40.988000,-147.917000,8,4,148,0.590729,76
27371,59.463000,39.884700,-143.927000,8,4,147,0.590823,76
28146,58.955000,42.306700,-124.981000,8,4,180,0.622447,76
28121,59.046800,42.222300,-123.652000,8,4,180,0.620765,76
28124,59.926900,41.412900,-120.518000,8,4,180,0.604699,76
28108,58.520700,40.335300,-117.570000,8,4,179,0.603474,76
28122,60.252700,41.113300,-109.423000,8,4,180,0.598780,76
28137,60.746700,40.658900,-102.692000,8,4,180,0.589836,76
28130,58.408000,42.809800,-101.420000,8,4,180,0.632496,76
28119,59.510000,41.796300,-98.676600,8,4,180,0.612295,76
28141,58.371700,42.843200,-97.325500,8,4,180,0.633164,76
28099,59.002400,39.675800,-79.163900,8,4,179,0.591992,76
29095,60.333700,41.711400,-60.617100,8,4,212,0.604894,76
29050,58.841500,40.735500,-59.155700,8,4,211,0.605534,76
29107,59.236900,42.720100,-54.877200,8,4,212,0.624796,76
29116,59.189800,42.763400,-49.695600,8,4,212,0.625654,76
29088,59.574200,42.409900,-38.199000,8,4,212,0.618657,76
29083,59.756300,42.242500,-35.270500,8,4,212,0.615350,76
29102,59.140000,42.809200,-0.325868,8,4,212,0.626562,76
30229,58.717700,42.524900,-0.247934,8,4,244,0.626801,76
30212,59.529500,41.778400,11.985900,8,4,244,0.611940,76
30227,59.752300,41.573500,15.436200,8,4,244,0.607877,76
30219,58.518400,42.708300,21.969200,8,4,244,0.630465,76
30181,58.950400,39.747100,27.855500,8,4,243,0.593232,76
30223,60.709100,40.693500,28.523500,8,4,244,0.590516,76
30235,58.176400,43.022700,29.833500,8,4,244,0.636761,76
30210,58.130600,43.064900,38.430300,8,4,244,0.637607,76
30245,59.272600,42.014600,40.596900,8,4,244,0.616632,76
30189,58.382200,40.524900,44.243200,8,4,243,0.606776,76
30246,59.744600,41.580600,45.350400,8,4,244,0.608018,76
30222,58.728000,42.515500,50.869400,8,4,244,0.626613,76
30238,58.466500,42.756000,53.131200,8,4,244,0.631419,76
30206,58.594400,40.234400,59.360100,8,4,243,0.601716,76
30198,58.799100,39.954200,64.567600,8,4,243,0.596837,76
30208,60.290800,41.078200,66.219800,8,4,244,0.598089,76
31130,59.832700,42.172200,79.161100,8,4,276,0.613964,76
31122,59.299000,40.109200,96.919900,8,4,275,0.594703,76
31134,60.806800,41.276300,99.463400,8,4,276,0.596363,76
31120,59.334800,40.060200,117.336000,8,4,275,0.593856,76
31154,60.811400,41.272100,120.493000,8,4,276,0.596280,76
31123,58.995100,40.525200,122.488000,8,4,275,0.601897,76
31144,60.527800,41.533000,125.752000,8,4,276,0.601391,76
31133,59.434900,42.538000,134.998000,8,4,276,0.621190,76
31758,60.384200,40.992300,168.460000,8,4,308,0.596395,76
31768,59.562700,41.747900,189.044000,8,4,308,0.611334,76
31750,59.092300,39.552800,199.310000,8,4,307,0.589851,76
31759,60.788100,40.620800,205.194000,8,4,308,0.589088,76
32927,58.964800,42.970300,376.097000,8,4,404,0.629759,76
32925,59.383000,39.994200,396.647000,8,4,403,0.592716,76
32931,60.989700,41.108100,407.537000,8,4,404,0.593074,76
