event,particle_id,hit_id,layer,wedge_id,module_id,x,y,z,tpx,tpy,tpz,phi
1000,454866036265582592,26648,2,79,100,-5.18892,-4.88049,-24.1195,-0.180628,-0.140445,-0.773288,223.246
1000,454866792179826688,20947,1,33,109,-0.231003,3.30224,-0.184401,-0.0228241,0.472577,-0.0208619,94.0015
1000,454866792179826688,29297,2,32,217,-0.331319,7.2817,-0.369093,1.66046e-05,0.472509,-0.0222083,92.6052
1000,454866792179826688,36395,3,32,352,-0.209244,11.7039,-0.589063,0.0262645,0.470977,-0.0245258,91.0242
1000,454866792179826688,42822,4,31,527,0.291189,17.266,-0.892813,0.0592006,0.467443,-0.0256,89.0338
1000,454867548094070784,19647,1,97,100,0.193834,-3.20946,-3.95825,0.0470416,-0.633101,-0.772231,273.456
1000,454867548094070784,19797,1,97,101,0.200163,-3.31303,-4.0838,0.0475066,-0.63249,-0.772643,273.457
1000,454867548094070784,27846,2,97,169,0.563367,-7.17442,-8.81117,0.0705241,-0.62932,-0.772684,274.49
1000,454867548094070784,34745,3,97,222,1.15562,-11.5116,-14.1613,0.0984862,-0.622879,-0.771698,275.733
1000,454867548094070784,34745,3,98,222,1.15562,-11.5116,-14.1613,0.0984862,-0.622879,-0.771698,275.733
1000,454867548094070784,41054,4,98,255,2.14981,-16.9472,-20.9265,0.129196,-0.616545,-0.77148,277.23
1000,454867548094070784,41063,4,98,256,2.18822,-17.1286,-21.1533,0.128948,-0.616313,-0.771582,277.28
1000,454867548094070784,41476,4,98,333,2.16021,-16.9956,-20.9875,0.129057,-0.61615,-0.771767,277.244
1000,454867822971977728,25097,1,63,160,-3.14831,0.0110703,20.1135,-0.508337,0.0113696,3.25259,179.799
1000,454867822988763138,24555,1,63,145,-3.3467,0.0461667,19.9835,-0.173729,0.0293491,-0.113717,179.21
1000,454867822988763138,25102,1,63,160,-3.14824,0.0123701,20.1149,-0.173257,0.0302708,-0.114323,179.775
1000,454867822988763138,31993,2,62,320,-7.13154,0.49031,17.5045,-0.174414,0.00863652,-0.114392,176.067
1000,454867822988763138,38547,3,63,520,-11.5295,0.393612,14.6293,-0.173023,-0.0170621,-0.114199,178.045
1000,454867822988763138,43656,4,64,625,-17.2119,-0.688906,10.7343,-0.165111,-0.0480735,-0.115338,182.292
1000,454868235288838144,18814,1,15,90,2.27447,2.17307,-8.88847,0.461465,0.428281,-1.77085,43.6939
1000,454868235288838144,18877,1,15,91,2.432,2.31799,-9.4904,0.461848,0.427494,-1.7709,43.625
1000,454868235288838144,27409,2,15,148,5.28904,4.85568,-20.2283,0.478629,0.409813,-1.76984,42.5539
1000,454868235288838144,34018,3,14,136,8.67149,7.63083,-32.5458,0.494376,0.388766,-1.76958,41.3475
1000,454868235288838144,34030,3,14,137,8.83385,7.75799,-33.1247,0.494191,0.387401,-1.76989,41.29
1000,454868235288838144,40107,4,14,48,13.1975,11.0279,-48.5979,0.508095,0.361048,-1.77078,39.8823
1000,454868304008314880,17927,1,13,74,2.57194,1.91436,-19.7211,1.35196,1.01728,-10.3855,36.6612
1000,454868372727791616,20651,1,19,107,1.80356,2.67578,-3.17948,0.68741,1.00302,-1.18197,56.0188
1000,454868372727791616,28162,2,19,181,4.03757,5.85965,-6.96657,0.706995,0.98726,-1.18289,55.4314
1000,454868372727791616,28189,2,19,182,4.16541,6.04114,-7.17928,0.707706,0.986801,-1.18273,55.4135
1000,454868372727791616,29141,2,19,213,4.06646,5.90002,-7.01547,0.707181,0.987377,-1.18263,55.4243
1000,454868372727791616,35531,3,19,294,6.63733,9.40166,-11.2427,0.728683,0.971323,-1.18201,54.7789
1000,454868372727791616,41642,4,19,363,10.1141,13.8994,-16.7775,0.755802,0.949644,-1.18169,53.9579
1000,454868578886221824,23373,1,56,127,-2.9131,1.19702,2.19951,-0.420451,0.161962,0.320174,157.662
1000,454868578886221824,23525,1,56,128,-3.07791,1.25917,2.32525,-0.421589,0.160627,0.319281,157.751
1000,454868578886221824,30633,2,56,255,-6.79038,2.56855,5.11746,-0.428677,0.138255,0.319399,159.28
1000,454868578886221824,38029,3,57,466,-11.0445,3.7897,8.2483,-0.435392,0.111385,0.317458,161.061
1000,454868578886221824,44150,4,57,699,-16.5202,4.96513,12.1821,-0.443098,0.0767331,0.316048,163.272
1000,454868578886221824,44150,4,58,699,-16.5202,4.96513,12.1821,-0.443098,0.0767331,0.316048,163.272
1000,454868647605698560,19476,1,81,99,-2.15124,-2.50824,-5.47168,-0.240774,-0.296731,-0.627884,229.381
1000,454868647605698560,27744,2,82,165,-4.50497,-5.57486,-11.8136,-0.223666,-0.309638,-0.626948,231.059
1000,454868647605698560,34687,3,82,216,-6.96655,-9.26836,-19.0681,-0.201268,-0.325209,-0.626,233.07
1000,454868647605698560,40625,4,83,168,-9.67005,-14.1446,-28.2425,-0.170118,-0.341052,-0.626179,235.641
1000,454868647605698560,40633,4,83,169,-9.75411,-14.3112,-28.5499,-0.169602,-0.341876,-0.625817,235.723
1000,454869266080989184,24828,1,6,153,2.98926,0.976164,18.0753,0.416821,0.126252,2.50762,18.0848
1000,454869334800465920,24628,1,83,147,-1.8212,-2.61232,14.5181,-0.14644,-0.226986,1.2329,235.117
1000,454871121506861056,18975,1,37,93,-0.880325,3.02277,-10.4238,-0.0449246,0.189797,-0.642269,106.237
1000,454871121506861056,26948,2,36,121,-1.50699,6.94532,-23.5476,-0.0183056,0.193285,-0.641844,102.242
1000,454871121506861056,26960,2,36,122,-1.52387,7.12545,-24.145,-0.0169474,0.19346,-0.641789,102.072
1000,454871190226337792,17602,1,67,65,-3.20025,-0.52271,-15.0171,-0.234664,-0.0481982,-1.10336,189.276
1000,454872152299012096,21490,1,67,113,-3.12033,-0.601298,6.6612,-0.244774,-0.0369818,0.522935,190.907
1000,454872152299012096,31457,2,66,289,-7.05541,-1.05354,14.983,-0.247027,-0.0176936,0.522216,188.493
1000,454872152299012096,31457,2,67,289,-7.05541,-1.05354,14.983,-0.247027,-0.0176936,0.522216,188.493
1000,454872152299012096,38555,3,65,521,-11.5205,-1.11175,24.5164,-0.244902,0.0108592,0.522733,185.512
1000,454872152299012096,38555,3,66,521,-11.5205,-1.11175,24.5164,-0.244902,0.0108592,0.522733,185.512
1000,454872152299012096,45446,4,64,937,-17.2571,-0.440612,36.8136,-0.241181,0.0456091,0.522018,181.463
1000,454872289737965568,23217,1,46,126,-2.02744,2.40455,1.01871,-0.14845,0.193041,0.0822901,130.137
1000,454872289737965568,30535,2,45,252,-4.32701,5.79075,2.41519,-0.125437,0.20776,0.0828891,126.768
1000,454872289737965568,37270,3,43,408,-6.33421,9.6237,3.91271,-0.100417,0.219884,0.0836093,123.352
1000,454872289737965568,43561,4,42,611,-8.36286,14.9336,5.84628,-0.0692861,0.231761,0.0813084,119.249
1000,454872358457442304,21701,1,86,115,-1.42674,-2.80241,2.69109,-0.120207,-0.256955,0.246668,243.019
1000,454872358457442304,29791,2,87,230,-2.9699,-6.47872,6.18039,-0.0984556,-0.264614,0.246997,245.373
1000,454872358457442304,37506,3,88,426,-4.31608,-10.7331,10.1379,-0.0716088,-0.270962,0.248435,248.094
1000,454872358457442304,44268,4,89,718,-5.38536,-16.301,15.1727,-0.0356881,-0.27741,0.248271,251.718
1000,454872427176919040,21228,1,51,111,-2.62066,1.91795,-0.594688,-0.193201,0.15262,-0.0419847,143.801
1000,454872427176919040,29448,2,50,221,-5.60926,4.54368,-1.29788,-0.175299,0.171371,-0.0431401,140.991
1000,454872427176919040,36504,3,48,358,-8.56817,7.75787,-2.09299,-0.155497,0.188307,-0.0447451,137.841
1000,454872427176919040,36504,3,49,358,-8.56817,7.75787,-2.09299,-0.155497,0.188307,-0.0447451,137.841
1000,454872427176919040,42919,4,47,536,-11.8928,12.341,-3.08849,-0.129715,0.206397,-0.042896,133.94
1000,454872427176919040,42926,4,47,537,-12.0021,12.5149,-3.12447,-0.129762,0.206321,-0.0427273,133.802
1000,454874694919651328,20230,1,123,104,3.15915,-0.697994,-0.193203,0.30049,-0.0756646,-0.0150052,347.541
1000,454874694919651328,28895,2,122,207,6.9627,-1.78398,-0.3652,0.294022,-0.0961228,-0.0137859,345.629
1000,454874694919651328,36113,3,122,336,11.1215,-3.31881,-0.583438,0.284519,-0.119316,-0.014781,343.384
1000,454874694919651328,42616,4,120,503,16.1817,-5.77188,-0.836563,0.269465,-0.149011,-0.0136749,340.369
1000,454874694919651328,42616,4,121,503,16.1817,-5.77188,-0.836563,0.269465,-0.149011,-0.0136749,340.369
1000,454875656992325632,24169,1,24,139,1.12359,3.00345,11.1829,0.0533548,0.238791,0.617905,69.4892
1000,454875656992325632,24234,1,24,140,1.1527,3.1335,11.52,0.0539884,0.238206,0.618035,69.8033
1000,454875656992325632,32297,2,25,343,2.18612,6.90006,21.4651,0.0751402,0.230565,0.618134,72.4204
1000,454875656992325632,39218,3,25,609,3.77108,10.9973,32.7504,0.099575,0.219349,0.618118,71.0727
1000,454875656992325632,45940,4,24,1068,6.32644,15.9097,47.0037,0.124943,0.205942,0.617573,68.3149
1000,454875725711802368,23923,1,114,135,2.56339,-2.0368,11.9193,0.137088,-0.150775,0.513307,321.53
1000,454875725711802368,32171,2,113,333,5.44562,-4.81226,22.0018,0.154052,-0.132167,0.513047,318.533
1000,454875725711802368,39115,3,113,593,8.94372,-7.42873,33.0258,0.170639,-0.111567,0.512018,320.287
1000,454875725711802368,45855,4,115,1046,13.9322,-10.1612,47.2142,0.187428,-0.0840856,0.510837,323.896
1000,454876756503953408,29208,2,26,215,1.8065,6.95919,-0.163795,0.0278391,0.49944,0.0366066,75.4481
1000,454876756503953408,37172,3,28,402,2.19021,11.3811,0.178437,0.056587,0.496138,0.0393902,79.107
1000,454876756503953408,43489,4,28,603,3.02748,16.9468,0.600312,0.0908627,0.490236,0.0369929,79.8712
1000,454876825223430144,29177,2,21,214,3.46398,6.3506,-0.879835,0.43762,0.595973,-0.126249,61.3894
1000,454876825223430144,36320,3,20,347,6.01498,9.94806,-1.6385,0.416638,0.609964,-0.126966,58.8412
1000,454876825223430144,42766,4,20,520,9.04772,14.6299,-2.59468,0.386589,0.627079,-0.126415,58.2657
1000,454876893942906880,20709,1,31,108,0.135642,3.19087,-1.24983,-0.0514647,1.43663,-0.631827,87.5659
1000,454876893942906880,20964,1,31,109,0.127217,3.42749,-1.35367,-0.0495591,1.43693,-0.631174,87.8743
1000,454876893942906880,29276,2,31,216,0.0271779,7.16171,-2.99031,-0.0274335,1.43742,-0.630099,89.7826
1000,454876893942906880,29295,2,31,217,0.0231828,7.36777,-3.08079,-0.0263517,1.43709,-0.630741,89.8197
1000,454876893942906880,36376,3,31,351,-0.0162748,11.5465,-4.90685,-0.00120508,1.43751,-0.629056,90.0808
1000,454876893942906880,36376,3,32,351,-0.0162748,11.5465,-4.90685,-0.00120508,1.43751,-0.629056,90.0808
1000,454876893942906880,36401,3,31,352,-0.0163177,11.7431,-4.99261,-4.09687e-06,1.43729,-0.629441,90.0796
1000,454876893942906880,36401,3,32,352,-0.0163177,11.7431,-4.99261,-4.09687e-06,1.43729,-0.629441,90.0796
1000,454876893942906880,42202,4,31,449,0.0530445,17.1825,-7.37658,0.0354602,1.43626,-0.629332,89.8231
1000,454876893942906880,42202,4,32,449,0.0530445,17.1825,-7.37658,0.0354602,1.43626,-0.629332,89.8231
1000,454876962662383616,20713,1,29,108,0.323359,3.18028,-1.09923,0.170975,0.575031,-0.102131,84.1943
1000,454876962662383616,29231,2,27,215,1.39531,7.02324,-1.78374,0.149461,0.580111,-0.103525,78.7633
1000,454876962662383616,29231,2,28,215,1.39531,7.02324,-1.78374,0.149461,0.580111,-0.103525,78.7633
1000,454876962662383616,29261,2,27,216,1.44679,7.22112,-1.81942,0.148214,0.580426,-0.103338,78.6705
1000,454876962662383616,36358,3,27,350,2.43888,11.4204,-2.55241,0.124584,0.585724,-0.101348,77.9453
1000,454876962662383616,42801,4,27,524,3.43127,16.795,-3.47694,0.0922065,0.591021,-0.101384,78.4532
1000,454876962662383616,42804,4,27,525,3.46076,16.9872,-3.50966,0.0908129,0.591064,-0.10209,78.4849
1000,459367849186557952,19898,1,107,102,1.77869,-2.69312,-5.43063,0.34531,-0.540338,-1.03968,303.443
1000,459367849186557952,27914,2,107,171,3.81772,-6.00971,-11.7575,0.325114,-0.551252,-1.0398,302.426
1000,459367849186557952,34792,3,107,226,6.02727,-9.93768,-19.1079,0.301041,-0.562408,-1.0405,301.237
1000,459367849186557952,40700,4,106,182,8.51423,-14.8858,-28.1058,0.272455,-0.578055,-1.039,299.768
1000,459367849186557952,40711,4,106,183,8.60179,-15.0715,-28.4404,0.27072,-0.578576,-1.03911,299.715
1000,459367849186557952,41080,4,106,260,8.49306,-14.84,-28.0235,0.272597,-0.57821,-1.03892,299.783
1000,459367917906034688,21097,1,43,110,-1.74802,2.72052,-2.4766,-0.27787,0.415624,-0.352452,122.722
1000,459367917906034688,29392,2,44,219,-4.01099,5.92985,-5.26424,-0.296917,0.399833,-0.353463,124.075
1000,459367917906034688,29407,2,44,220,-4.12567,6.08282,-5.39972,-0.298276,0.398778,-0.35343,124.147
1000,459367917906034688,35656,3,44,305,-6.80317,9.46011,-8.44713,-0.320058,0.382242,-0.351097,125.722
1000,459367917906034688,42285,4,45,457,-10.4624,13.5861,-12.3366,-0.342868,0.360464,-0.351557,127.599
1000,459368192783941632,19616,1,92,100,-0.565009,-3.16665,-4.18807,-0.143027,-0.853638,-1.07297,259.883
1000,459368192783941632,27835,2,92,168,-1.16737,-7.15987,-9.19318,-0.116724,-0.85691,-1.07291,260.74
1000,459368192783941632,34725,3,92,220,-1.6875,-11.4514,-14.5599,-0.0912821,-0.859165,-1.0729,261.617
1000,459368192783941632,34725,3,93,220,-1.6875,-11.4514,-14.5599,-0.0912821,-0.859165,-1.0729,261.617
1000,459368192783941632,41032,4,93,252,-2.16627,-16.965,-21.4488,-0.058156,-0.859996,-1.07294,262.723
1000,459368192783941632,41040,4,93,253,-2.1794,-17.1668,-21.7007,-0.0566907,-0.860433,-1.07261,262.765
1000,459368330222895104,20537,1,22,107,1.46803,2.83747,-3.54826,0.0731061,0.162714,-0.187873,62.6442
1000,459368330222895104,28184,2,23,182,2.82887,6.53034,-7.68578,0.0499374,0.169927,-0.187681,66.5783
1000,459368330222895104,28214,2,23,183,2.89093,6.74017,-7.91757,0.0486836,0.170526,-0.187394,66.785
1000,459368330222895104,35560,3,25,297,3.82277,10.9889,-12.4924,0.0250728,0.17578,-0.186357,70.8185
1000,459368330222895104,41661,4,27,368,4.09305,16.7274,-18.4187,-0.0092776,0.17801,-0.184946,76.2504
1000,459368398942371840,21470,1,68,113,-3.10896,-0.633822,1.27799,-0.737769,-0.140708,0.349417,191.523
1000,459368398942371840,29603,2,67,225,-6.99136,-1.31736,3.10723,-0.741426,-0.118298,0.348443,190.671
1000,459368398942371840,29631,2,67,226,-7.20541,-1.35157,3.20758,-0.741401,-0.117639,0.348564,190.624
1000,459368398942371840,36652,3,67,366,-11.4306,-1.95069,5.19341,-0.744134,-0.0923502,0.348988,189.685
1000,459368398942371840,43664,4,66,626,-16.979,-2.52751,7.77404,-0.747203,-0.0610311,0.347675,188.467
1000,459368398942371840,43664,4,67,626,-16.979,-2.52751,7.77404,-0.747203,-0.0610311,0.347675,188.467
1000,459368605100802048,23949,1,115,135,2.63777,-1.88243,10.171,0.465781,-0.34426,1.85485,324.487
1000,459368605100802048,32172,2,114,333,5.76255,-4.29209,22.7505,0.453933,-0.364914,1.85328,323.32
1000,459368605100802048,39462,3,114,645,9.15947,-7.15474,36.8835,0.436704,-0.38552,1.85276,322.006
1000,459369361015046144,24789,1,126,152,3.13674,-0.21619,19.4399,1.13342,-0.0684286,7.09069,356.057
1000,459369635892953088,19637,1,94,100,-0.219207,-3.18616,-5.29505,-0.0214301,-0.444997,-0.710493,266.064
1000,459369635892953088,27833,2,95,168,-0.295011,-7.12336,-11.5831,0.00300853,-0.44491,-0.710251,267.628
1000,459369635892953088,34736,3,95,221,-0.109512,-11.5565,-18.6645,0.0315732,-0.443635,-0.709728,269.457
1000,459369635892953088,34743,3,95,222,-0.0951014,-11.7657,-19.0001,0.0327347,-0.443346,-0.709631,269.537
1000,459369635892953088,41047,4,96,254,0.494423,-17.1053,-27.5573,0.0652671,-0.439692,-0.708389,271.656
1000,459369842051383296,18532,1,105,86,1.48232,-2.89145,-7.51236,0.0820752,-0.179915,-0.445282,297.142
1000,459369842051383296,27243,2,104,139,2.9234,-6.72428,-16.7485,0.0576147,-0.18851,-0.444754,293.497
1000,459369842051383296,34311,3,102,172,3.88065,-10.844,-26.2843,0.0325453,-0.194667,-0.443974,289.69
1000,459369842051383296,34311,3,103,172,3.88065,-10.844,-26.2843,0.0325453,-0.194667,-0.443974,289.69
1000,459369842051383296,40313,4,101,101,4.26384,-16.6143,-39.1826,-0.00376504,-0.198954,-0.44237,284.394
1000,459369910770860032,17673,1,85,67,-1.5364,-2.80452,-17.038,-0.140805,-0.275761,-1.63504,241.285
1000,459370185648766976,18963,1,36,93,-0.64029,3.10669,-9.38406,-0.0303967,0.193778,-0.564648,101.646
1000,459370185648766976,27493,2,34,153,-1.01426,7.1159,-20.9029,-0.00663232,0.198,-0.563498,98.112
1000,459370185648766976,34076,3,33,144,-0.841377,11.5755,-33.7824,0.0207033,0.193834,-0.563915,94.1573
1000,459370254368243712,21390,1,59,112,-3.16189,0.649374,-3.42232,-0.731862,0.159614,-0.747423,168.394
1000,459370254368243712,28395,2,59,191,-6.95176,1.53253,-7.3024,-0.727002,0.181252,-0.746486,167.568
1000,459370254368243712,35717,3,59,310,-11.1775,2.66922,-11.6599,-0.719409,0.207152,-0.746385,166.569
1000,459370254368243712,35745,3,59,311,-11.3592,2.72172,-11.8489,-0.718685,0.207848,-0.74682,166.526
1000,459370254368243712,41755,4,58,387,-16.6062,4.36352,-17.3546,-0.707233,0.238255,-0.747613,165.278
1000,459370323087720448,19603,1,96,100,0.03908,-3.20073,-0.319062,0.0163837,-0.606904,-0.0236732,270.7
1000,459370323087720448,19777,1,96,101,0.0432274,-3.3679,-0.328188,0.0170935,-0.606857,-0.0234569,270.735
1000,459370323087720448,28686,2,96,201,0.223491,-7.30788,-0.482188,0.0396171,-0.599804,-0.0229206,271.752
1000,459370323087720448,35963,3,97,326,0.61012,-11.6224,-0.649924,0.066359,-0.596621,-0.023114,273.005
1000,459370323087720448,42512,4,97,489,1.38093,-17.1703,-0.853438,0.0995887,-0.59152,-0.0218857,274.598
1000,459370391807197184,23341,1,50,127,-2.56058,1.92857,5.32861,-0.383286,0.301,0.838576,143.014
1000,459370391807197184,31357,2,50,285,-5.6458,4.48371,12.2142,-0.368066,0.319879,0.837811,141.545
1000,459370391807197184,38481,3,49,515,-8.90998,7.48704,19.8407,-0.349647,0.339313,0.837367,139.96
1000,459370391807197184,45401,4,48,927,-12.7123,11.4465,29.2336,-0.32626,0.363882,0.83588,137.999
1000,459370391807197184,45401,4,49,927,-12.7123,11.4465,29.2336,-0.32626,0.363882,0.83588,137.999
1000,459370460526673920,21830,1,93,116,-0.446473,-3.12375,2.13754,-0.0402295,-0.345605,0.256856,261.866
1000,459370460526673920,29854,2,93,232,-0.800932,-7.14454,5.12261,-0.0183775,-0.346858,0.256786,263.604
1000,459370460526673920,37542,3,94,429,-0.883239,-11.6183,8.46913,0.00707782,-0.34517,0.258724,265.653
1000,459370460526673920,43771,4,95,644,-0.474193,-17.2918,12.7197,0.041987,-0.342727,0.257345,268.429
1000,459370804124057600,23065,1,41,125,-1.38337,2.84689,6.05176,-0.116965,0.262146,0.566001,115.916
1000,459370804124057600,23130,1,41,126,-1.42518,2.9425,6.25688,-0.116934,0.262051,0.565994,115.843
1000,459370804124057600,31881,2,40,315,-2.91631,6.66815,14.1464,-0.0958311,0.271666,0.564888,113.622
1000,459370804124057600,38874,3,39,562,-4.16461,10.7644,22.4529,-0.0730244,0.281332,0.562722,111.151
1000,459370804124057600,38893,3,39,563,-4.2128,10.9531,22.83,-0.0718061,0.281956,0.562513,111.038
1000,459370804124057600,45382,4,38,921,-5.27058,16.3749,33.4937,-0.0393081,0.289532,0.561311,107.842
1000,459370872843534336,23820,1,98,133,0.437268,-3.23013,12.9101,0.03427,-0.181949,0.742472,277.709
1000,459370872843534336,32509,2,99,361,1.35855,-6.98136,28.2372,0.0555788,-0.178334,0.741544,281.012
1000,459370872843534336,32512,2,99,362,1.4196,-7.17384,29.0392,0.0565298,-0.178194,0.741457,281.193
1000,459370872843534336,32512,2,100,362,1.4196,-7.17384,29.0392,0.0565298,-0.178194,0.741457,281.193
1000,468375323319205888,20449,1,15,106,2.33831,2.17592,-3.67147,0.221272,0.193898,-0.361559,42.9398
1000,468375323319205888,20564,1,15,107,2.51639,2.33228,-3.9624,0.222133,0.193057,-0.361418,42.8255
1000,468375323319205888,28125,2,14,180,5.41634,4.67134,-8.52537,0.235893,0.176103,-0.360527,40.7762
1000,468375323319205888,34921,3,13,240,9.14363,7.17645,-13.9729,0.253171,0.152557,-0.358666,38.1269
1000,468375323319205888,35497,3,13,292,9.10005,7.14968,-13.9117,0.252582,0.153891,-0.358641,38.1558
1000,468375323319205888,41615,4,12,359,14.1412,9.82257,-20.8723,0.267773,0.121925,-0.359149,34.7841
1000,468375392038682624,18483,1,96,85,0.151808,-3.27748,-7.08971,0.000416506,-0.207983,-0.466336,272.652
1000,468375392038682624,19635,1,96,100,0.15281,-3.20714,-6.9318,0.000652701,-0.208627,-0.466099,272.728
1000,468375392038682624,27186,2,95,136,-0.0838179,-7.16408,-15.9013,-0.0238131,-0.204784,-0.465121,269.33
1000,468375392038682624,34289,3,94,169,-0.875049,-11.5679,-25.9454,-0.0494788,-0.200781,-0.463312,265.674
1000,468375392038682624,40297,4,92,96,-2.65699,-16.9547,-38.6414,-0.0804086,-0.189835,-0.462825,261.094
1000,468375460758159360,23308,1,54,127,-2.79522,1.44164,1.66732,-0.69119,0.346029,0.345556,152.717
1000,468375460758159360,30572,2,54,254,-6.40146,3.18099,3.45711,-0.701009,0.324577,0.345451,153.576
1000,468375460758159360,37340,3,54,413,-10.4858,4.98923,5.45549,-0.710757,0.300294,0.345844,154.555
1000,468375460758159360,37340,3,55,413,-10.4858,4.98923,5.45549,-0.710757,0.300294,0.345844,154.555
1000,468375460758159360,44130,4,55,697,-15.6675,7.04674,7.97162,-0.721369,0.269242,0.348023,155.783
1000,468375529477636096,19533,1,83,99,-1.88807,-2.63506,-0.876371,-0.327115,-0.440571,-0.190754,234.378
1000,468375529477636096,28562,2,82,197,-4.29794,-5.75898,-2.26142,-0.343471,-0.426422,-0.192583,233.266
1000,468375529477636096,35871,3,82,320,-7.18411,-9.14247,-3.85078,-0.364636,-0.406176,-0.195715,231.84
1000,468375529477636096,42440,4,81,479,-11.0339,-13.1504,-5.82722,-0.389927,-0.382022,-0.193535,230.002
1000,468375598197112832,21393,1,64,113,-3.31515,-0.0440904,3.08812,-0.438906,-0.0157488,0.375491,180.762
1000,468375598197112832,23421,1,64,128,-3.15113,-0.0388504,2.94763,-0.438663,-0.015058,0.375887,180.706
1000,468375598197112832,29611,2,64,225,-7.23794,-0.301715,6.45424,-0.436753,-0.0407717,0.375258,182.387
1000,468375598197112832,37398,3,65,417,-11.5754,-0.841557,10.2212,-0.431531,-0.0676153,0.375931,184.158
1000,468375598197112832,44187,4,66,704,-17.0816,-1.95104,15.0404,-0.424656,-0.103381,0.374715,186.516
1000,468375666916589568,19454,1,77,98,-2.49514,-2.00035,-3.34795,-1.28512,-1.01837,-1.84672,218.719
1000,468375666916589568,27740,2,77,164,-5.64312,-4.46277,-7.84607,-1.2988,-1.00129,-1.84549,218.338
1000,468375666916589568,35194,3,77,266,-9.13952,-7.1117,-12.7941,-1.31324,-0.977801,-1.84718,217.887
1000,468375666916589568,41397,4,77,320,-13.6301,-10.3777,-19.0484,-1.33479,-0.949727,-1.8457,217.285
1000,468375666916589568,41404,4,77,321,-13.7837,-10.4861,-19.2612,-1.33519,-0.948429,-1.84603,217.262
1000,468376147952926720,17996,1,31,76,0.0906528,3.19341,-18.8904,-0.000434751,0.295708,-1.77178,88.374
1000,468376147952926720,18039,1,31,77,0.0884653,3.41394,-20.2115,-0.00158267,0.295734,-1.77173,88.5156
1000,468376216672403456,18724,1,6,89,3.00272,0.937677,-11.3189,0.368989,0.105439,-1.41461,17.3423
1000,468376216672403456,26848,2,5,114,6.9539,1.89349,-26.3584,0.373974,0.0779419,-1.41456,15.2319
1000,468376285391880192,19820,1,101,101,0.822947,-3.09528,-0.0370784,0.227535,-0.890777,-0.0841906,284.889
1000,468376285391880192,22045,1,101,117,0.810473,-3.04719,-0.0302104,0.227317,-0.890827,-0.0846715,284.894
1000,468376285391880192,28733,2,100,202,1.77759,-7.06228,-0.414101,0.203164,-0.896066,-0.0851095,284.128
1000,468376285391880192,28733,2,101,202,1.77759,-7.06228,-0.414101,0.203164,-0.896066,-0.0851095,284.128
1000,468376285391880192,35990,3,100,327,2.66575,-11.2448,-0.817484,0.178115,-0.900721,-0.0869279,283.337
1000,468376285391880192,35994,3,100,328,2.70738,-11.4541,-0.836563,0.177264,-0.900891,-0.0858977,283.299
1000,468376285391880192,42535,4,100,491,3.68238,-16.901,-1.34315,0.145071,-0.906218,-0.0838886,282.291
1000,468376354111356928,22175,1,118,119,2.83845,-1.35194,5.43634,1.04629,-0.488743,1.90173,334.532
1000,468376354111356928,30988,2,119,270,6.51098,-3.0258,12.095,1.05413,-0.466683,1.90221,335.075
1000,468376354111356928,38263,3,119,491,10.5534,-4.7568,19.3589,1.06316,-0.440827,1.90263,335.737
1000,468376354111356928,45250,4,119,892,15.6917,-6.80325,28.5227,1.07332,-0.409148,1.90343,336.561
1000,468376354111356928,45255,4,119,893,15.8813,-6.87518,28.8585,1.07461,-0.408346,1.90283,336.592
1000,468376422830833664,22096,1,112,118,2.28176,-2.1774,2.6107,0.491544,-0.483355,0.515367,316.341
1000,468376422830833664,22227,1,112,119,2.38915,-2.28433,2.72477,0.490996,-0.483911,0.515247,316.285
1000,468376422830833664,29959,2,112,236,5.05049,-5.00407,5.56919,0.473559,-0.500651,0.514647,315.265
1000,468376422830833664,30019,2,112,237,5.18433,-5.14594,5.71482,0.47204,-0.501807,0.514854,315.213
1000,468376422830833664,37647,3,111,436,8.10559,-8.37221,8.97688,0.451867,-0.51827,0.515804,314.073
1000,468376422830833664,43832,4,111,653,11.6541,-12.6211,13.1296,0.427829,-0.537564,0.51573,312.719
1000,468376491550310400,22723,1,21,123,1.58666,2.72534,4.76227,0.307774,0.547053,0.897592,59.7926
1000,468376491550310400,31204,2,21,278,3.53172,6.32581,10.59,0.288853,0.559367,0.895527,60.8252
1000,468376491550310400,38372,3,21,503,5.39903,10.1574,16.6778,0.263465,0.569265,0.896083,62.0077
1000,468376491550310400,38372,3,22,503,5.39903,10.1574,16.6778,0.263465,0.569265,0.896083,62.0077
1000,468376491550310400,38388,3,22,504,5.48376,10.3421,16.9678,0.262372,0.569658,0.896063,62.0658
1000,468376491550310400,44944,4,22,833,7.66929,15.3719,24.8406,0.234201,0.579548,0.896774,63.4846
1000,468377178745077760,22935,1,28,124,0.488917,3.12135,2.78851,0.0759883,0.425446,0.34579,81.0977
1000,468377178745077760,30346,2,28,247,1.29254,6.98914,5.93949,0.0992729,0.420699,0.344816,79.5224
1000,468377178745077760,30384,2,28,248,1.33453,7.16687,6.08495,0.100542,0.420466,0.344666,79.4519
1000,468377178745077760,37863,3,27,454,2.47829,11.4188,9.61294,0.124197,0.412925,0.345348,77.7547
1000,468377178745077760,44016,4,26,680,4.30854,16.7055,14.0886,0.157139,0.402024,0.343975,75.5379
1000,468377178745077760,44508,4,26,758,4.29058,16.6575,14.0488,0.15621,0.401869,0.344635,75.5559
